CELL_ID,위도,경도,생활이동인구_norm,스트라바이용자수_norm,거주인구_norm,녹시율_norm,공원겹침비율_norm,수요점수
다사57505600,37.60356928474109,127.01992856095404,0.8718440898131767,0.0,0.7403111279744159,0.0161189647126409,0.0,1.6282741825002336
다사60256150,37.65326445987257,127.05078446785568,0.8717237417534865,0.0,0.3882324245216543,1.0,0.0,2.259956166275141
다사58755525,37.5968661280039,127.03413167781942,0.8762911376981117,0.0,0.4561493847905035,0.3655929157668503,0.0,1.6980334382554654
다사51504950,37.54468780147485,126.9523856898379,0.8770708096593536,0.0,0.6162935660469402,0.6967552944014334,0.0,2.1901196701077272
다사63004875,37.538459739523645,127.08260193283462,0.8803246339905544,0.0,0.6544257141308472,0.5681741305499143,0.0,2.1029244786713157
다사63504525,37.50693271248348,127.08843476187664,0.8794486746799035,0.0,0.45438777169494277,0.2940846003521906,0.0,1.6279210467270369
다사60754525,37.5068202068317,127.0573206845619,0.8767664754146451,0.0,0.2995826332050518,1.0,0.0,2.176349108619697
다사62255000,37.54969611522297,127.07404859525349,0.8786908325745446,0.0,0.43444089110520895,0.1493776607043204,0.001,1.4635093843840739
다사51005025,37.55142129635748,126.9466758665332,0.823745304236147,0.0,0.44286953222396874,0.3058006949945237,0.0,1.5724155314546395
다사47004250,37.48134850039561,126.9019509164168,0.9074220077714473,0.0,0.494606753753591,0.182812650736118,0.0,1.5848414122611563
다사62004900,37.54067252714605,127.07127004771476,0.8750957646947068,0.0,0.3472274920049867,0.6003629487160552,0.0,1.8226862054157489
다사67254350,37.49129933134122,127.1309409551724,0.8724907071059189,0.0,0.5445823621876524,0.3538423450761118,0.115,1.885915414369683
다사54505175,37.5651201522405,126.98620575970232,0.8748877789141678,0.0,0.04582904222451081,0.4286775434794903,0.0,1.3493943646181688
다사51504400,37.49511507078181,126.95274786622808,0.8695819462179859,0.0,0.5080492167597159,0.1928827158439682,0.025,1.59551387882167
