CELL_ID,outflow,inflow,total
다사59004650,4448.5,4452.0,8900.5
다사48005100,4779.25,4119.5,8898.75
다사62254800,4473.7,4408.25,8881.95
다사45254200,4421.2,4459.7,8880.9
다사45754100,4529.7,4336.15,8865.85
다사50005325,4451.65,4408.6,8860.25
다사60755550,4632.6,4222.75,8855.35
다사46254025,4419.1,4435.2,8854.3
다사58755700,4450.6,4400.9,8851.5
다사53254850,4354.0,4492.25,8846.25
다사64004875,4410.0,4431.35,8841.35
다사68254375,4466.7,4374.3,8841.0
다사59505300,4481.4,4357.5,8838.9
다사57255575,4509.05,4326.0,8835.05
다사60254600,4464.25,4366.95,8831.2
다사43755100,4431.35,4396.0,8827.35
다사59504725,4377.45,4447.8,8825.25
다사46504225,4813.2,4009.95,8823.15
다사56504275,4384.1,4429.25,8813.35
다사46254625,4173.05,4638.2,8811.25
다사59754300,4418.4,4390.75,8809.15
다사58755375,4540.9,4266.15,8807.05
다사61255500,4374.3,4422.25,8796.55
다사41004950,4471.95,4323.9,8795.85
다사61506025,4474.75,4318.3,8793.05
다사62254850,4118.8,4673.9,8792.7
다사46754450,4421.9,4367.3,8789.2
다사61005300,4416.3,4371.5,8787.8
다사41505250,4426.8,4351.55,8778.35
다사53005375,4516.75,4259.5,8776.25
다사60755250,4427.15,4348.05,8775.2
다사57754725,4336.5,4438.0,8774.5
다사61004925,4304.65,4464.25,8768.9
다사46754250,4408.6,4358.9,8767.5
다사53004325,4426.45,4331.95,8758.4
다사48755125,4423.3,4328.8,8752.1
다사44754375,4447.45,4299.75,8747.2
다사49254225,4512.55,4226.95,8739.5
다사46254000,4441.15,4286.45,8727.6
다사55005275,4183.2,4539.85,8723.05
다사43004675,4365.55,4340.7,8706.25
다사64504875,4601.1,4097.1,8698.2
다사46755075,4246.9,4448.15,8695.05
다사59504375,4370.1,4315.15,8685.25
다사60505350,4467.4,4204.9,8672.3
다사57505275,4309.2,4354.0,8663.2
다사67754800,4387.25,4270.35,8657.6
다사49254600,4105.15,4550.0,8655.15
다사55254275,4345.6,4306.4,8652.0
다사49005850,4489.8,4160.8,8650.6
다사46754675,4326.35,4323.9,8650.25
다사58005300,4286.1,4362.75,8648.85
다사59255625,4369.75,4268.25,8638.0
다사57505700,4383.4,4252.5,8635.9
다사52254525,4340.0,4294.85,8634.85
다사64005400,4371.5,4259.85,8631.35
다사68254450,4368.0,4262.3,8630.3
다사63005050,4324.25,4306.05,8630.3
다사50254500,4324.25,4303.95,8628.2
다사63754875,4245.15,4376.4,8621.55
다사49255175,4274.9,4339.3,8614.2
다사57755975,4258.8,4349.1,8607.9
다사56004900,4421.9,4185.3,8607.2
다사42004925,4382.0,4224.15,8606.15
다사60255400,4381.65,4218.9,8600.55
다사58005725,4623.85,3975.65,8599.5
다사58256250,4342.45,4255.65,8598.1
다사43254425,4314.8,4281.9,8596.7
다사61754325,4322.5,4273.15,8595.65
다사61504800,4139.45,4453.75,8593.2
다사63004825,4322.15,4266.15,8588.3
다사62754500,4370.1,4217.5,8587.6
다사42255200,4418.05,4167.8,8585.85
다사49004975,4169.9,4412.8,8582.7
다사69255025,4370.8,4210.85,8581.65
다사40255100,4350.85,4226.25,8577.1
다사61754850,4274.55,4302.55,8577.1
다사60255775,4344.2,4230.8,8575.0
다사63254925,4291.0,4277.35,8568.35
다사60504850,4273.5,4291.7,8565.2
다사55005475,4361.7,4203.15,8564.85
다사45254375,4266.85,4295.9,8562.75
다사63505725,4297.3,4264.4,8561.7
다사51005475,4253.2,4307.8,8561.0
다사39755200,4384.1,4167.45,8551.55
다사58255825,4172.7,4371.85,8544.55
다사48504975,4223.8,4317.6,8541.4
다사60005250,4294.5,4245.15,8539.65
다사50005175,5159.35,3374.7,8534.05
다사68254700,4344.2,4184.6,8528.8
다사58004550,4199.3,4328.1,8527.4
다사40005175,4321.1,4198.6,8519.7
다사68254775,4364.5,4144.35,8508.85
다사66254375,4230.8,4276.65,8507.45
다사53255325,4189.85,4316.2,8506.05
다사49754425,4404.75,4096.75,8501.5
다사62755600,4268.95,4225.9,8494.85
다사60256225,4206.65,4281.2,8487.85
다사54505125,3906.35,4576.6,8482.95
다사70005000,4162.9,4318.65,8481.55
다사47504325,4293.1,4183.9,8477.0
다사48255675,3584.0,4889.5,8473.5
다사60006225,4326.7,4145.05,8471.75
다사47755325,4266.85,4200.0,8466.85
다사51005450,4274.55,4189.85,8464.4
다사60504900,4209.8,4250.05,8459.85
다사60254575,4243.05,4214.7,8457.75
다사62006100,4229.75,4224.85,8454.6
다사45504375,4331.25,4117.05,8448.3
다사63005825,4307.45,4139.45,8446.9
다사60505300,4289.95,4145.4,8435.35
다사57754575,4174.8,4256.7,8431.5
다사53504925,3930.5,4499.25,8429.75
다사61005450,4219.25,4209.45,8428.7
다사57506050,4228.7,4199.3,8428.0
다사48755075,3958.85,4464.6,8423.45
다사53254950,4145.05,4275.25,8420.3
다사52505175,3864.7,4548.6,8413.3
다사58005900,4225.2,4177.95,8403.15
다사59504300,4100.95,4293.45,8394.4
다사63004325,4158.0,4233.95,8391.95
다사61005550,4333.35,4049.15,8382.5
다사58504650,4161.15,4220.3,8381.45
다사51255100,4177.95,4196.5,8374.45
다사58255800,4196.15,4174.45,8370.6
다사43754425,4025.35,4343.85,8369.2
다사51004450,4257.75,4111.1,8368.85
다사56005750,4234.3,4132.8,8367.1
다사64754425,4082.05,4279.45,8361.5
다사43004750,4244.1,4117.4,8361.5
다사48005200,4233.25,4120.55,8353.8
다사62254525,4254.25,4098.5,8352.75
다사51755600,4160.1,4190.9,8351.0
다사48755175,4170.95,4175.85,8346.8
다사66754975,4279.1,4065.95,8345.05
다사44254575,4208.75,4133.5,8342.25
다사52754700,4198.95,4136.65,8335.6
다사68004250,4275.95,4056.85,8332.8
다사56255300,4245.15,4085.9,8331.05
다사61754375,4212.95,4114.25,8327.2
다사66504825,4230.45,4095.35,8325.8
다사68254975,4395.65,3929.45,8325.1
다사61755375,4183.9,4140.85,8324.75
다사66254575,4245.5,4078.2,8323.7
다사62255975,4155.2,4166.05,8321.25
다사67504725,4075.75,4233.6,8309.35
다사66504800,3918.25,4381.3,8299.55
다사59255175,4220.3,4079.25,8299.55
다사59004050,4223.8,4072.25,8296.05
다사48755350,4393.9,3886.05,8279.95
다사60254425,4129.3,4150.3,8279.6
다사58755075,3185.7,5091.45,8277.15
다사48004500,4224.15,4045.3,8269.45
다사61754425,4193.35,4071.55,8264.9
다사63755375,4168.5,4092.55,8261.05
다사50004650,4139.8,4120.2,8260.0
다사46004525,3918.95,4333.0,8251.95
다사45504650,4242.35,4009.25,8251.6
다사59754900,4126.5,4111.45,8237.95
다사48255475,4021.15,4215.4,8236.55
다사66504525,4138.75,4096.05,8234.8
다사52755225,4202.8,4028.85,8231.65
다사44254700,4211.9,4018.0,8229.9
다사54005575,4078.55,4146.45,8225.0
다사62256225,4110.4,4107.6,8218.0
다사44504675,4125.45,4090.45,8215.9
다사62755575,4229.75,3985.8,8215.55
다사45754325,4125.45,4090.1,8215.55
다사62255700,4138.4,4072.25,8210.65
다사47504775,4141.55,4068.05,8209.6
다사64754175,4159.4,4042.5,8201.9
다사55755150,4092.9,4099.9,8192.8
다사42004825,4120.2,4072.25,8192.45
다사56505175,4007.5,4184.6,8192.1
다사59004725,4040.4,4149.95,8190.35
다사56754550,4252.5,3937.5,8190.0
다사66754475,4102.7,4086.6,8189.3
다사59005600,4161.5,4027.1,8188.6
다사62505050,4117.75,4068.4,8186.15
다사51004350,4177.25,4008.55,8185.8
다사41504325,4193.0,3991.75,8184.75
다사41255125,4081.7,4097.1,8178.8
다사49255950,4265.45,3911.95,8177.4
다사49754325,4167.8,4008.2,8176.0
다사66754800,4134.9,4037.6,8172.5
다사55505350,4214.35,3954.3,8168.65
다사57755250,4047.05,4120.2,8167.25
다사47503925,4149.25,4016.6,8165.85
다사44004975,4236.05,3926.65,8162.7
다사60254975,4063.85,4098.15,8162.0
다사50254400,4143.3,4014.85,8158.15
다사47504275,4113.9,4042.5,8156.4
다사55755025,4098.85,4051.95,8150.8
다사58755575,4004.7,4145.05,8149.75
다사46004500,3924.2,4224.15,8148.35
다사65005575,4279.1,3866.1,8145.2
다사57005325,4080.3,4060.0,8140.3
다사60005000,4054.05,4082.05,8136.1
다사56755525,4133.85,3998.4,8132.25
다사67004800,4104.8,4027.1,8131.9
다사44005050,4082.4,4048.1,8130.5
다사43505100,4113.9,4013.45,8127.35
다사58754025,4104.45,4022.55,8127.0
다사58255175,4130.7,3993.85,8124.55
다사61006375,4025.35,4097.1,8122.45
다사46004425,3745.7,4374.65,8120.35
다사55254350,4119.5,4000.15,8119.65
다사55755700,696.85,7418.95,8115.8
다사54755125,4033.75,4071.55,8105.3
다사63004975,4067.35,4037.25,8104.6
다사68504975,4070.15,4029.9,8100.05
다사59004250,3931.2,4168.15,8099.35
다사68004675,4015.9,4077.85,8093.75
다사68754825,4121.6,3970.4,8092.0
다사57255200,4026.75,4061.05,8087.8
다사43504500,4099.9,3986.85,8086.75
다사45254175,4105.15,3968.3,8073.45
다사60005275,4116.7,3954.65,8071.35
다사56504300,3902.5,4166.05,8068.55
다사67754950,4118.8,3949.05,8067.85
다사53254900,3906.7,4154.5,8061.2
다사61755925,4067.0,3991.05,8058.05
다사41755150,4125.8,3918.95,8044.75
다사66004450,4217.5,3822.0,8039.5
다사63005525,4115.3,3915.8,8031.1
다사49505675,4023.25,4007.15,8030.4
다사60506450,4165.0,3865.05,8030.05
다사55755275,3992.1,4033.75,8025.85
다사43004600,4088.35,3934.0,8022.35
다사58504325,4207.0,3809.05,8016.05
다사40505050,4149.95,3861.2,8011.15
다사48505125,4054.75,3950.1,8004.85
다사54255100,4017.65,3986.85,8004.5
다사64004550,4097.8,3899.35,7997.15
다사60505750,4096.75,3897.25,7994.0
다사48004375,4190.55,3802.05,7992.6
다사58255975,4070.85,3919.3,7990.15
다사66504900,3997.0,3991.4,7988.4
다사48506025,4070.85,3916.85,7987.7
다사63255375,4135.25,3848.95,7984.2
다사54254300,3980.9,3988.95,7969.85
다사55754850,3887.1,4079.6,7966.7
다사48005550,3999.45,3964.1,7963.55
다사62005075,4033.75,3919.3,7953.05
다사59506250,4002.95,3949.4,7952.35
다사68004900,3967.6,3984.05,7951.65
다사46505300,3981.25,3968.65,7949.9
다사57505675,3971.1,3977.75,7948.85
다사47255750,4192.3,3746.4,7938.7
다사63004750,4049.5,3886.4,7935.9
다사63504350,3999.45,3936.1,7935.55
다사61505500,3998.75,3931.9,7930.65
다사55504300,3608.5,4321.45,7929.95
다사41005100,3986.15,3940.65,7926.8
다사60255225,4011.0,3909.85,7920.85
다사49505175,3941.35,3976.35,7917.7
다사58504375,3228.75,4686.5,7915.25
다사58005000,3979.5,3931.55,7911.05
다사63504825,4039.0,3867.15,7906.15
다사60505450,3959.2,3944.15,7903.35
다사52254225,3958.5,3942.4,7900.9
다사59254350,3992.45,3905.3,7897.75
다사68004475,3980.9,3916.85,7897.75
다사50505475,3981.95,3915.45,7897.4
다사62755450,3927.35,3967.6,7894.95
다사50255650,4023.25,3869.95,7893.2
다사47505125,3925.25,3967.6,7892.85
다사49754975,3941.35,3949.05,7890.4
다사68255050,3622.5,4267.55,7890.05
다사45754200,3953.95,3934.0,7887.95
다사62505100,3889.55,3997.7,7887.25
다사61755125,3985.1,3894.1,7879.2
다사48755650,3921.4,3949.05,7870.45
다사56754650,3963.75,3905.65,7869.4
다사68504250,3973.9,3893.4,7867.3
다사42754600,4006.1,3860.15,7866.25
다사55255225,3878.7,3981.95,7860.65
다사59254775,3982.3,3874.5,7856.8
다사67755025,3990.7,3865.05,7855.75
다사57005425,3936.1,3919.3,7855.4
다사52005650,4017.3,3837.75,7855.05
다사55504775,4219.6,3634.4,7854.0
다사49255800,3911.25,3939.25,7850.5
다사54504375,3893.05,3956.75,7849.8
다사53255350,3907.4,3942.4,7849.8
다사64504475,3953.95,3895.5,7849.45
다사49755550,4044.25,3797.85,7842.1
다사62755375,3966.9,3872.05,7838.95
다사47003925,3899.35,3939.25,7838.6
다사67255050,4000.15,3837.75,7837.9
다사68005050,3724.35,4112.5,7836.85
다사54504950,3942.4,3892.35,7834.75
다사63755100,3940.3,3892.0,7832.3
다사43754825,3885.7,3943.45,7829.15
다사53005100,3998.05,3825.15,7823.2
다사58005600,3953.6,3868.2,7821.8
다사51004575,3980.9,3839.5,7820.4
다사50254925,3971.1,3843.0,7814.1
다사59005725,3960.95,3849.65,7810.6
다사46254450,3974.95,3829.0,7803.95
다사70755025,3959.9,3836.7,7796.6
다사55505200,3908.1,3880.8,7788.9
다사63505475,3896.9,3888.15,7785.05
다사56254450,4087.65,3697.05,7784.7
다사57255150,3860.5,3917.9,7778.4
다사56506075,3839.15,3937.5,7776.65
다사41504700,3876.95,3899.35,7776.3
다사47254025,3979.85,3792.6,7772.45
다사49254425,3866.45,3900.75,7767.2
다사60756125,3944.85,3822.35,7767.2
다사57005125,3840.9,3921.05,7761.95
다사56005450,3929.1,3832.5,7761.6
다사57004325,3996.65,3756.55,7753.2
다사67254925,3838.8,3904.25,7743.05
다사47504750,3963.4,3778.6,7742.0
다사61505200,3876.95,3863.65,7740.6
다사46255350,3864.35,3869.95,7734.3
다사44754750,3791.55,3941.7,7733.25
다사64004850,3414.25,4316.2,7730.45
다사39505250,3911.25,3815.7,7726.95
다사44504700,3832.15,3890.95,7723.1
다사57255175,3728.55,3988.25,7716.8
다사71254975,3927.0,3786.65,7713.65
다사62256150,3921.05,3790.5,7711.55
다사63255150,3880.45,3829.7,7710.15
다사49754750,3674.65,4034.1,7708.75
다사54005300,3908.45,3800.3,7708.75
다사48755425,4030.25,3676.05,7706.3
다사59754225,3898.3,3801.7,7700.0
다사54254950,3843.7,3853.5,7697.2
다사54505350,3851.4,3842.65,7694.05
다사47004100,3882.2,3810.1,7692.3
다사50004100,3876.25,3810.8,7687.05
다사44254750,3881.5,3799.25,7680.75
다사55755175,3839.15,3837.75,7676.9
다사57005450,3852.45,3823.75,7676.2
다사62254500,3871.35,3799.95,7671.3
다사51004300,3905.3,3763.2,7668.5
다사43504400,3910.2,3753.75,7663.95
다사58755725,3921.05,3742.2,7663.25
다사60754425,3947.3,3713.85,7661.15
다사67754875,3895.15,3764.95,7660.1
다사65004575,3733.45,3926.3,7659.75
다사54504650,3853.15,3803.8,7656.95
다사59504750,3864.0,3792.95,7656.95
다사60506275,3776.5,3876.6,7653.1
다사46004050,3947.65,3704.05,7651.7
다사63255800,3489.85,4161.15,7651.0
다사69004375,3886.05,3751.3,7637.35
다사52754125,3915.45,3716.65,7632.1
다사49754375,4028.5,3603.25,7631.75
다사67754375,3851.05,3780.35,7631.4
다사63505300,3919.3,3710.7,7630.0
다사49005600,3850.7,3771.25,7621.95
다사53754350,3834.6,3786.3,7620.9
다사60504250,3860.85,3757.25,7618.1
다사46004225,3815.0,3800.65,7615.65
다사61504825,3886.75,3725.05,7611.8
다사60756075,3917.9,3691.45,7609.35
다사52504175,3826.55,3780.0,7606.55
다사59756500,3816.4,3790.15,7606.55
다사52254825,3800.65,3805.9,7606.55
다사53005625,3829.0,3775.8,7604.8
다사52254975,3888.15,3716.65,7604.8
다사61005400,3300.15,4304.3,7604.45
다사49004400,3880.45,3718.75,7599.2
다사66504850,3789.45,3804.15,7593.6
다사47504525,3846.5,3747.1,7593.6
다사54004350,3769.85,3821.3,7591.15
다사61756200,3804.85,3780.0,7584.85
다사60255200,3775.45,3809.4,7584.85
다사54505150,3615.15,3968.3,7583.45
다사60504550,3757.6,3821.65,7579.25
다사55504450,3785.6,3790.5,7576.1
다사61256325,3856.65,3718.75,7575.4
다사47505225,3864.0,3709.65,7573.65
다사60505325,3849.65,3720.85,7570.5
다사42504825,3898.65,3671.85,7570.5
다사57255725,3833.9,3732.75,7566.65
다사48754550,3845.8,3708.25,7554.05
다사57504700,3757.6,3796.1,7553.7
다사56755175,3670.8,3882.2,7553.0
다사48756025,3804.5,3747.1,7551.6
다사44254950,3842.65,3704.4,7547.05
다사41005000,3771.25,3775.1,7546.35
다사62254925,4694.2,2849.0,7543.2
다사68254225,3830.05,3712.45,7542.5
다사44754700,3848.6,3691.8,7540.4
다사61255700,3825.5,3714.9,7540.4
다사60505400,3903.55,3634.75,7538.3
다사39255275,3789.45,3746.75,7536.2
다사47504350,3796.1,3738.7,7534.8
다사61255450,3753.75,3777.2,7530.95
다사63004625,3943.1,3581.55,7524.65
다사51754850,3871.35,3650.5,7521.85
다사53504175,3721.2,3796.8,7518.0
다사61755000,3791.2,3725.75,7516.95
다사47505275,3959.2,3554.6,7513.8
다사41004900,3771.95,3739.75,7511.7
다사38505200,3959.2,3549.35,7508.55
다사60004725,3720.5,3787.7,7508.2
다사58005075,3797.85,3710.0,7507.85
다사55004300,3771.95,3731.0,7502.95
다사54004300,3544.45,3957.45,7501.9
다사68254825,3779.3,3715.25,7494.55
다사48004275,3752.35,3741.15,7493.5
다사68004925,3794.7,3688.65,7483.35
다사62755275,3821.65,3661.0,7482.65
다사59505025,3762.85,3715.6,7478.45
다사47755025,3646.3,3830.4,7476.7
다사56004550,3626.35,3848.95,7475.3
다사47755275,3647.7,3824.1,7471.8
다사61756225,3769.5,3701.6,7471.1
다사51004275,3770.55,3699.5,7470.05
다사51505125,3787.35,3679.9,7467.25
다사58005700,3823.4,3638.95,7462.35
다사48255550,3711.05,3747.8,7458.85
다사59505350,3727.85,3729.6,7457.45
다사59506275,3751.3,3705.8,7457.1
다사56005475,3980.2,3475.5,7455.7
다사43754875,3687.95,3761.1,7449.05
다사56505725,3792.25,3653.65,7445.9
다사50004625,3747.1,3693.9,7441.0
다사57254600,3708.6,3731.0,7439.6
다사44005325,3747.1,3690.05,7437.15
다사67255025,3762.85,3671.85,7434.7
다사59255375,3713.85,3712.45,7426.3
다사47004725,3786.65,3626.35,7413.0
다사56255425,3685.5,3725.75,7411.25
다사48005225,3676.4,3734.15,7410.55
다사58755325,3718.05,3689.7,7407.75
다사63505500,3733.8,3665.55,7399.35
다사63005075,3732.4,3666.95,7399.35
다사46254775,3730.65,3665.9,7396.55
다사44254675,3665.2,3729.95,7395.15
다사68004975,3580.85,3814.3,7395.15
다사67254400,3666.25,3727.5,7393.75
다사47004750,3739.4,3652.25,7391.65
다사38755175,3746.4,3643.5,7389.9
다사59255425,3797.85,3584.7,7382.55
다사49505100,3690.4,3691.45,7381.85
다사44004775,3718.05,3662.75,7380.8
다사58504175,3636.5,3742.55,7379.05
다사60506375,3749.9,3627.75,7377.65
다사48504475,3643.85,3727.85,7371.7
다사49754400,3794.35,3577.0,7371.35
다사45254675,3820.6,3550.75,7371.35
다사58255750,3718.75,3649.8,7368.55
다사63505250,3696.7,3671.5,7368.2
다사48255800,3947.3,3413.55,7360.85
다사64004625,3713.5,3646.3,7359.8
다사59254975,2946.65,4406.85,7353.5
다사46004075,3777.55,3575.25,7352.8
다사56755475,3761.1,3587.15,7348.25
다사67504625,3703.7,3643.85,7347.55
다사64754675,3680.25,3665.9,7346.15
다사62255225,3703.0,3642.45,7345.45
다사57005675,3743.95,3600.1,7344.05
다사43755000,3656.45,3686.2,7342.65
다사45254250,3546.2,3792.95,7339.15
다사42754250,3638.25,3699.85,7338.1
다사47004825,3547.6,3781.4,7329.0
다사57006150,3090.15,4237.45,7327.6
다사61755550,3735.2,3588.9,7324.1
다사63505450,3685.5,3638.25,7323.75
다사51755250,3764.6,3559.15,7323.75
다사66754725,3726.45,3593.1,7319.55
다사59006000,3728.9,3581.55,7310.45
다사68754950,3721.9,3583.3,7305.2
다사57505225,3654.35,3647.0,7301.35
다사65504425,3661.0,3637.9,7298.9
다사38755275,3759.7,3537.8,7297.5
다사61755650,3630.9,3665.2,7296.1
다사70255100,3936.8,3355.8,7292.6
다사53255275,3691.8,3599.4,7291.2
다사60755875,4237.45,3050.25,7287.7
다사42505000,3687.25,3598.0,7285.25
다사52755100,3514.7,3768.45,7283.15
다사57254325,3953.6,3323.6,7277.2
다사39505225,3608.5,3668.7,7277.2
다사61755425,3825.15,3449.95,7275.1
다사47005125,3708.6,3566.15,7274.75
다사62504575,3674.3,3599.05,7273.35
다사57755225,3695.65,3577.35,7273.0
다사53254675,3686.2,3585.4,7271.6
다사66754400,3668.35,3594.15,7262.5
다사49755200,3670.1,3589.6,7259.7
다사55755350,3983.35,3270.4,7253.75
다사53004175,3755.5,3494.4,7249.9
다사63006350,3617.6,3627.75,7245.35
다사44504925,3774.05,3469.2,7243.25
다사59254250,3657.5,3583.3,7240.8
다사51005125,4057.9,3177.65,7235.55
다사58505000,3761.45,3470.25,7231.7
다사48505350,2232.65,4995.55,7228.2
다사64255600,3669.05,3558.8,7227.85
다사62756200,3697.05,3526.95,7224.0
다사71255250,3652.95,3569.3,7222.25
다사57506000,3624.95,3593.8,7218.75
다사47255250,3544.1,3672.9,7217.0
다사48005000,3446.45,3770.2,7216.65
다사59254425,3651.2,3562.3,7213.5
다사48505825,3695.65,3516.8,7212.45
다사61756100,3612.35,3599.4,7211.75
다사63005900,4527.95,2683.45,7211.4
다사63505175,3581.2,3629.15,7210.35
다사52254250,3712.8,3495.8,7208.6
다사63254950,3624.95,3582.6,7207.55
다사57505875,3658.2,3544.8,7203.0
다사44754250,3617.25,3585.4,7202.65
다사58504725,3602.2,3597.65,7199.85
다사48755725,3621.8,3575.95,7197.75
다사50255425,3648.75,3547.95,7196.7
다사48005575,3775.45,3417.4,7192.85
다사44754650,3664.5,3528.0,7192.5
다사46004150,3695.3,3494.75,7190.05
다사66754850,3523.8,3662.4,7186.2
다사47005275,3631.6,3553.9,7185.5
다사63255425,3619.7,3565.8,7185.5
다사43754475,3647.35,3522.05,7169.4
다사48755500,3614.1,3540.95,7155.05
다사64005600,3623.2,3527.65,7150.85
다사68004275,3610.25,3540.25,7150.5
다사59004325,3671.85,3476.9,7148.75
다사57256100,3612.0,3536.05,7148.05
다사54504325,3599.05,3544.8,7143.85
다사60254650,3593.45,3548.3,7141.75
다사66004400,3626.0,3511.55,7137.55
다사59005350,3603.95,3530.45,7134.4
다사59755325,3384.85,3747.1,7131.95
다사63254600,3636.15,3483.9,7120.05
다사65254175,3602.55,3512.6,7115.15
다사67254550,3560.55,3552.85,7113.4
다사49005475,3611.65,3500.7,7112.35
다사61506300,4074.0,3036.95,7110.95
다사50005600,3629.15,3475.85,7105.0
다사48255700,3783.85,3319.75,7103.6
다사58504625,3536.05,3564.05,7100.1
다사52504525,3519.25,3575.25,7094.5
다사62504875,3732.05,3361.4,7093.45
다사60504600,3495.45,3596.95,7092.4
다사56505100,3641.4,3450.65,7092.05
다사56504475,3610.6,3476.2,7086.8
다사49254800,3488.1,3586.8,7074.9
다사57504375,3569.3,3503.15,7072.45
다사56755100,3370.5,3701.25,7071.75
다사46754525,3585.05,3486.0,7071.05
다사51254850,3636.5,3430.7,7067.2
다사41505050,3660.3,3406.55,7066.85
다사48254525,3588.9,3474.1,7063.0
다사50005375,3537.45,3523.8,7061.25
다사46504875,3684.45,3376.1,7060.55
다사65004475,3368.4,3691.8,7060.2
다사58005950,3467.45,3589.6,7057.05
다사57254900,3452.75,3602.55,7055.3
다사55254475,3753.05,3301.55,7054.6
다사39255075,3554.95,3494.05,7049.0
다사58505275,3592.05,3454.15,7046.2
다사60006475,3578.75,3467.1,7045.85
다사48505325,3085.6,3956.4,7042.0
다사43254400,3521.35,3519.95,7041.3
다사61004950,3499.3,3538.5,7037.8
다사47755000,3423.35,3610.25,7033.6
다사57504725,3435.95,3584.35,7020.3
다사49255000,4.9,7013.65,7018.55
다사57505200,3436.3,3581.55,7017.85
다사47255100,3500.7,3516.45,7017.15
다사57755000,3561.6,3449.95,7011.55
다사49755100,2401.0,4610.55,7011.55
다사50504675,3529.05,3479.35,7008.4
다사57255300,3500.7,3507.7,7008.4
다사50254650,3527.3,3480.75,7008.05
다사56755075,3532.2,3474.1,7006.3
다사59004200,3486.35,3519.6,7005.95
다사58255150,3439.8,3565.8,7005.6
다사48005325,3544.1,3460.8,7004.9
다사51505500,3576.65,3426.15,7002.8
다사60754275,3817.8,3183.6,7001.4
다사51505025,2953.65,4047.4,7001.05
다사56755550,3561.95,3433.85,6995.8
다사51005500,3518.55,3467.45,6986.0
다사52754900,3573.85,3406.9,6980.75
다사62254400,3554.25,3425.8,6980.05
다사48504450,3498.95,3477.6,6976.55
다사48754450,3466.05,3509.8,6975.85
다사42254675,3600.1,3370.85,6970.95
다사65254675,3567.55,3397.45,6965.0
다사63255525,3276.7,3687.6,6964.3
다사54754450,3600.45,3361.05,6961.5
다사47504725,3484.25,3474.45,6958.7
다사51504300,3574.2,3383.8,6958.0
다사58755275,3538.5,3419.15,6957.65
다사49505225,3536.05,3414.95,6951.0
다사57255075,3434.55,3516.1,6950.65
다사67505050,3488.8,3458.0,6946.8
다사42004850,3543.75,3397.8,6941.55
다사51505075,3490.2,3448.9,6939.1
다사57005575,3445.4,3486.0,6931.4
다사56755450,3494.4,3434.2,6928.6
다사45754400,3477.25,3450.65,6927.9
다사56754900,3403.4,3524.15,6927.55
다사57755500,2356.55,4568.9,6925.45
다사52004225,3542.7,3382.05,6924.75
다사60255450,3768.1,3151.05,6919.15
다사61006275,3438.4,3478.3,6916.7
다사45754725,3516.8,3394.65,6911.45
다사63255550,3545.85,3364.55,6910.4
다사55755475,3476.2,3433.15,6909.35
다사44504875,3675.35,3230.15,6905.5
다사57255050,3581.2,3320.8,6902.0
다사47254600,3436.65,3465.0,6901.65
다사66254275,3319.4,3577.0,6896.4
다사64754450,3480.4,3415.65,6896.05
다사63755050,3475.85,3418.1,6893.95
다사57755550,3554.95,3322.9,6877.85
다사63005200,3485.65,3392.2,6877.85
다사64754975,3153.5,3724.0,6877.5
다사42255000,3577.0,3299.8,6876.8
다사56505650,3393.25,3481.8,6875.05
다사48254200,3523.45,3347.75,6871.2
다사42254975,3516.8,3351.95,6868.75
다사63005575,3452.4,3414.6,6867.0
다사43754925,3518.2,3346.7,6864.9
다사50004150,3498.6,3365.95,6864.55
다사52504900,3518.2,3345.65,6863.85
다사71005125,3453.45,3409.35,6862.8
다사50504225,3536.4,3325.35,6861.75
다사63505375,3421.6,3439.1,6860.7
다사48254650,3532.2,3327.45,6859.65
다사58254075,3567.9,3290.7,6858.6
다사56005250,3483.2,3372.95,6856.15
다사60256500,3405.15,3449.6,6854.75
다사57755575,3461.85,3386.95,6848.8
다사61754875,3257.8,3585.05,6842.85
다사62755775,3408.3,3432.45,6840.75
다사58255775,3409.0,3429.3,6838.3
다사49505725,3509.1,3326.75,6835.85
다사57505400,3495.1,3332.7,6827.8
다사50504450,3509.1,3316.6,6825.7
다사40755150,3370.15,3452.4,6822.55
다사68754775,3466.75,3354.75,6821.5
다사56754400,3435.6,3379.6,6815.2
다사64004525,3449.6,3364.2,6813.8
다사68755075,3328.85,3479.35,6808.2
다사41754850,3474.45,3331.3,6805.75
다사58006075,3517.85,3285.8,6803.65
다사45254225,3400.6,3402.0,6802.6
다사54754400,3255.7,3546.55,6802.25
다사43254300,3438.75,3362.8,6801.55
다사59255450,3438.75,3362.45,6801.2
다사63754500,3477.6,3313.45,6791.05
다사52004525,2921.1,3867.15,6788.25
다사49755700,3339.7,3445.4,6785.1
다사65255550,3447.5,3328.15,6775.65
다사58756250,3372.95,3402.7,6775.65
다사61505475,3423.35,3348.8,6772.15
다사67004250,3452.4,3313.8,6766.2
다사64255575,3420.55,3344.95,6765.5
다사64254475,3354.05,3409.0,6763.05
다사46504150,3374.35,3386.95,6761.3
다사50755525,3496.85,3264.1,6760.95
다사42004700,3412.5,3346.7,6759.2
다사57004975,3420.2,3329.55,6749.75
다사46754725,3380.3,3369.1,6749.4
다사56254325,3222.1,3525.2,6747.3
