CELL_ID,위도,경도,스트라바이용자수,거주인구,녹시율,공원겹침비율,생활이동
다사68254950,37.5454149,127.14199462507568,0,2375.4,1,0,0
다사58255425,37.58783041627462,127.02852466536028,12.8,679.4,0,0,18357.885
다사61005500,37.59471066682615,127.05963248368656,0,1075.1,0.6628479624075715,0,0
다사66754200,37.47776128156626,127.12535250715122,0,850.7,0.1002197001080354,0,0
다사49004775,37.52878014912507,126.92420777966753,1205.5,245.1,0.5140464442932273,0.256,16055.03
다사56255175,37.56520472480954,127.0060208272185,0,487.5,0.8690344890876438,0,0
다사61254375,37.49332116633501,127.0630565670383,0,1767.7,0.6962570583959211,0,0
다사51004325,37.48832879,126.9471416,0,2613,0.5174816751761595,0,0
다사59504475,37.50225967249041,127.04320544006342,33,1705.3,0.919120826,0,16387.455
다사57255525,37.59679784,127.01714006352135,0,1956.1,0.051065189,0,0
다사51004925,37.54240812279998,126.94674248624663,0,1683.6,1,0,0
다사58004450,37.49993949161472,127.02624950332743,0,1709.2,0.606099354,0,0
다사59754400,37.49551053721521,127.04607473051836,33,2015.5,0.6415696129102232,0,16564.44
다사57005175,37.56523995217481,127.01451302405869,0,869.8,0.3305006975215297,0,0
다사44504775,37.52852086810312,126.8732804322382,0,1321.4,1,0.33,0
다사53004875,37.53800541393285,126.96941320797286,0,1812.4,0.6957250046535904,0,0
다사60006100,37.64874705634887,127.04797769755044,0,1344.2,0.3083818950648922,0.042,0
다사41254975,37.54634596,126.8363402479248,0,2377.9,0.4542163148254605,0,0
다사61004525,37.50683077325921,127.06014922982575,0,1257.5,0.3147872019558647,0,0
다사48755025,37.55129918192329,126.92120430872596,0,897.6,0.6215100119832271,0,0
다사54755200,37.567385739126514,126.98902108672844,18824.333333333336,177.9,0.9906422083653456,0,16723.195
다사56755775,37.61930745993503,127.01132880438963,0,2681.2,0.5071924193819439,0.002,0
다사58504400,37.49545536,127.03193418183808,0,908.6,0.4029008985788799,0,0
다사67504700,37.52285528098245,127.13361479069827,54.57692307692308,1627.2,0.6840848898299977,0.001,0
다사62005225,37.56996584629919,127.0711022,0,1986.3,0.3717785802514761,0,0
다사57005475,37.592279617130295,127.0143374230807,358.625,1381.8,0.3647720652342571,0,16316.535
다사53505150,37.56281703464044,126.97489871804078,0,144.3,1,0,0
다사46504250,37.48131974030069,126.89629589192536,0,1402.7,0,0,0
다사48255425,37.58732366030924,126.91526220013692,0,1977.2,0.313978923,0,0
다사49505575,37.60091255953228,126.92931661187475,0,1717.3,0.6284324433728962,0,0
다사54004225,37.47946939237416,126.9811376462932,0,1786.3,0.5508807084465193,0,0
다사58504325,37.48869532397485,127.0319764,0,1250.1,0.6399280669852396,0,0
다사54755175,37.56513243763925,126.98903647853828,0,239.6,1,0,0
다사61506275,37.66458402398135,127.06488917600332,0,1701.9,1,0,0
다사59254500,37.50450204416352,127.04036325990216,0,908.6,0.1202945989767296,0,0
다사62754575,37.51140954677916,127.07992383246884,0,1411.3,0.2861289464018043,0,0
다사49255100,37.55808664140508,126.92681286789744,285,824.9,0.349034007,0,15504.72
다사58754750,37.52701325852495,127.03456643704828,0,682.9,0.4058597373254956,0,0
다사57504650,37.51794334436761,127.02047765768415,0,485.4,0.2613948401991734,0,0
