CELL_ID,위도,경도,생활이동인구,스트라바이용자수,거주인구,녹시율,공원겹침비율
다사43754550,37.5081960819968,126.86496449095529,10141.81,0.0,1438.8,0.3122234795870404,0.0
다사56504350,37.49085687523698,127.00933886892794,10442.505,0.0,667.1,0.4404689371596422,0.0
다사67004225,37.48002359026771,127.12816881549762,10287.435,0.0,1397.3,0.2934504126285719,0.0
다사58754300,37.48645314575476,127.03481818997452,12813.695,0.0,1228.5,0.0970385922178068,0.0
다사63755025,37.55200949151529,127.09101732940586,11046.915,33.166666666666664,1105.3,0.2035152170414691,0.0
다사46754300,37.485840751580014,126.89908731006236,11468.73,0.0,1377.1,0.2146645324460632,0.0
다사63504600,37.51369277580791,127.08839764269273,11382.435,0.0,812.3,0.0,0.139
다사44254825,37.53301235678306,126.87041327487374,9672.16,0.0,1654.0,0.701680095037138,0.0
다사59505650,37.608165884167796,127.0425585243236,10881.08,110.5,1337.7,0.1296372754189051,0.749
다사57255450,37.59003793353338,127.01718373942593,11409.81,1953.9583333333333,1409.5,1.0,0.0
다사63254875,37.53846970768054,127.08543168215907,10135.59,0.0,2437.4,0.0118611259664442,0.0
다사61754400,37.49559530523987,127.06869968688713,9737.285,0.0,1304.7,0.4346814497539228,0.119
다사49255675,37.60991188380417,126.92641536122085,10270.505,0.0,1981.1,0.0277254226360999,0.0
다사64754300,37.486700870312696,127.10268503950373,10827.455,346.1666666666667,542.6,1.0,0.0
다사57755175,37.565274568722415,127.02300523555708,10335.975,0.0,2178.5,0.6178173938045957,0.0
다사57755100,37.558514624575736,127.0230483319461,10090.12,354.41666666666663,2311.7,0.0,0.0
다사61755900,37.63079500772648,127.06791955014825,10451.585,13.571428571428571,1905.2,0.557709155760642,0.0
다사57006100,37.64861185129901,127.01397083298832,10362.215,113.8181818181818,812.4,0.9199410630111065,0.0
다사38255125,37.55966958124267,126.80225519707449,9933.85,0.0,169.2,0.0,0.0
다사49255125,37.56033992237324,126.92679560616405,11094.04,0.0,715.3,0.3267487991905702,0.0
다사58256250,37.66218906141454,127.02805476774583,9214.975,0.0,839.0,0.6569689967386153,0.0
다사43754975,37.546501627367185,126.86463967400405,7489.789999999999,0.0,2503.0,0.0088120141278337,0.0
다사53755200,37.567336186320595,126.97769788072205,12486.06,0.0,166.8,0.8042886344315098,0.031
다사59256200,37.65772731429138,127.0394202936963,9981.39,0.0,2089.5,0.7147387302484782,0.0
다사63005725,37.615072867661326,127.08217406302957,9373.98,0.0,1704.5,0.1338454325499215,0.229
다사48254250,37.48141921657293,126.91608851247524,10456.135,0.0,1840.0,0.4047522642271726,0.384
다사52004325,37.488381180365984,126.95845279579106,10228.39,0.0,2965.6,0.2964874764098555,0.0
다사54505300,37.5763866460323,126.98612835710817,10136.785,0.0,90.0,0.0,0.0
다사43504975,37.546486365811354,126.86180972165532,9946.17,0.0,1532.7,0.4516634755539985,0.0
다사45254800,37.53081888033761,126.88174967932774,10111.385,0.0,1325.6,0.0137361465210048,0.0
다사62754275,37.484369265374944,127.08007527751792,10369.94,0.0,607.9,0.8290074231944612,0.0
다사60004950,37.54509482468449,127.04860429886304,10658.62,0.0,674.6,0.3558881607964515,0.0
다사41504925,37.54185533287533,126.83920995923731,10495.1,0.0,2504.5,0.6552733464605245,0.0
다사57504625,37.515690013244736,127.02049207624093,10920.995,0.0,1041.3,0.5023410582955623,0.0
다사53505275,37.57408351262397,126.97481961866846,12214.16,0.0,486.8,0.0,0.127
다사59754650,37.51804396882499,127.04593826832864,10968.53,0.0,1109.0,0.4349879054644705,0.0
다사62004975,37.54743253686235,127.07123133337711,9733.275,0.0,1381.5,0.3113975610704623,0.0
다사55005175,37.565144655170485,126.99186719908832,10232.595,0.0,304.1,1.0,0.0
다사57505950,37.635115368195116,127.01972567560482,9345.315,0.0,886.5,0.8269997167335779,0.0
다사57755025,37.55175467262744,127.02309141393835,10122.325,0.0,23.5,0.0186445300763494,0.0
다사67504975,37.54764220786099,127.13349350409672,10422.06,0.0,2101.7,0.7360801866131044,0.0
다사60254150,37.47299859974971,127.05186557262397,10002.74,0.0,871.2,0.0697792584092481,0.0
다사64005500,37.59483256506247,127.09361501275771,10101.445,0.0,1201.1,0.9104130190922416,0.0
다사50005050,37.55362098847923,126.93533815484294,10705.805,0.0,1020.2,0.5256397649034181,0.0
다사64504075,37.466410991709466,127.09996535363422,10512.645,0.0,448.5,0.485277178102743,0.0
다사43754725,37.52396898407564,126.86483081726492,9810.13,0.0,1735.0,0.5134987404926714,0.0
다사44504625,37.51500122879395,126.8733935103904,9638.58,0.0,1592.3,0.9151764875381706,0.0
다사68754225,37.480084221414515,127.14796175891432,9680.65,568.2727272727273,307.1,0.0,0.0
다사56755025,37.5517084039507,127.01177051403307,9788.545,0.0,2080.7,0.5419390321974381,0.01
다사48005775,37.61885521648187,126.91218250761706,9783.805,0.0,1748.6,0.0,0.0
다사67504825,37.53412207889864,127.13355967884343,11107.68,0.0,2258.1,0.695488915910964,0.0
다사41255100,37.557612186100194,126.83624033679757,10049.865000000002,0.0,754.4,0.0840110570735424,0.0
다사51004225,37.47931551895888,126.94720799426375,10778.315,0.0,1879.9,0.5014527951014683,0.0
다사46504100,37.467799934239814,126.89640463224674,9411.765,0.0,1409.3,0.4715252628731793,0.0
다사61506200,37.65782415444485,127.06492862922593,10632.91,0.0,1924.6,0.5100724434379729,0.0
다사61754975,37.54742222634364,127.06840125047486,11902.435,0.0,1295.7,0.3032840536225524,0.0
다사58504275,37.48418863099509,127.03200447952541,10013.825,0.0,1295.7,0.6037101677397324,0.0
다사52004300,37.48612785973196,126.95846906193667,10022.71,0.0,2751.9,0.5611311881111818,0.0
다사59505300,37.57661955319104,127.04275157686824,9247.595,0.0,1485.2,0.071306149520229,0.0
다사57255750,37.617077495283645,127.01700894820596,10556.45,0.0,3082.1,0.1810547888830739,0.0
다사57754500,37.504434790585954,127.02339258520111,10675.035,0.0,2013.9,0.4876516364868183,0.0
다사64754325,37.48895423732287,127.10267310489341,10226.255,0.0,542.6,1.0,0.0
다사50254300,37.486035472987076,126.938675051577,9461.47,0.0,2415.8,0.6697555244527946,0.0
다사48254525,37.50620553501972,126.915895507695,8344.595000000001,0.0,1990.6,0.0,0.155
다사59505875,37.62844557864948,127.04243426004939,9946.55,255.7,947.0,0.5527946199225533,0.011
다사52254475,37.5019140206853,126.96118347864721,9877.595,0.0,1098.4,0.2382839030494528,0.0
다사60505875,37.62848898167067,127.0537668384723,9844.855,0.0,804.9,0.3556674236930632,0.0
다사58504700,37.52249541088336,127.03176530761269,9601.425,0.0,682.9,0.1907277814261486,0.0
다사61004475,37.5023240765461,127.06017566917745,7550.26,0.0,1329.8,0.645615155490467,0.0
다사52505275,37.57403259001742,126.96349542446052,10325.11,678.0,1259.2,0.0,0.265
다사45754225,37.47902279740251,126.88783175346403,10458.69,0.0,650.5,0.8091579807700569,0.0
다사64004100,37.46864508808736,127.0942991052795,10164.07,0.0,448.5,0.0,0.0
다사45254225,37.47899336309097,126.88217691908642,8188.665,0.0,615.0,0.6269610012903576,0.0
다사58005650,37.60809878775852,127.0255643191164,9564.895,0.0,2314.1,0.0003280309762478,0.0
다사47255150,37.56248108373976,126.90413364933528,10140.715,92.06666666666666,1496.6,1.0,0.0
다사58255400,37.58557710925584,127.02853887773564,10990.345,12.8,679.4,0.5332171579182023,0.0
다사65004500,37.504737264178075,127.105418008072,10450.66,0.0,2042.0,0.4579993371662502,0.0
다사60754950,37.5451269745192,127.05709426554921,12065.355,0.0,599.0,0.313339305443399,0.0
다사68254175,37.47556047427893,127.1423281063987,10018.81,0.0,1038.6,0.0,0.0
다사56755625,37.60578771118665,127.0114172644347,10055.495,0.0,1290.6,0.3371149982162388,0.0
다사66504875,37.53859312337547,127.12221854635611,10616.115,0.0,922.2,0.2728756226651571,0.288
다사61254400,37.49557451943637,127.06304343894764,9602.35,0.0,1554.3,0.9859326390107696,0.254
다사55004325,37.48853185495355,126.99238660878922,10161.235,0.0,1504.1,0.6764670750928594,0.0
다사42505025,37.5509311471781,126.85045082775342,9986.48,0.0,1497.1,0.2355958157441111,0.0
다사62755475,37.59252964313363,127.07946828111166,11439.86,0.0,1901.5,0.5619013290886018,0.0
다사48754800,37.531019610747926,126.92136105871327,16581.575,0.0,245.1,0.6875693048641889,0.005
다사61004275,37.48429725506693,127.06028136772156,9864.805,0.0,1061.3,0.237881964921905,0.253
다사56504975,37.54719003760859,127.00896985837525,11180.66,0.0,1644.2,0.0042736890418749,0.0
다사48505050,37.553538554710876,126.91835663364876,10417.145,0.0,897.6,0.518012570730324,0.0
다사56754550,37.50889526486886,127.01204950110682,8834.66,0.0,1302.1,0.9168651996427962,0.0
다사58004325,37.488672783445026,127.0263206662767,11231.145,0.0,1295.7,0.415883228926966,0.0
다사58005975,37.63739158670751,127.02537811712887,9690.3,0.0,1827.5,0.7105818024822294,0.0
다사55255175,37.56515680483408,126.99469792134305,10351.195,0.0,352.5,0.9630203992693984,0.0
다사53005250,37.57180489528479,126.96917351197672,9951.205,0.0,486.8,0.0,0.528
다사58755675,37.610385942012485,127.03404735734874,9350.55,0.0,1927.0,0.4967833253197322,0.0
다사70505000,37.54999609670674,127.16744493414977,10172.955,0.0,0.0,1.0,0.0
다사57505375,37.5832895698986,127.02005882027886,10276.490000000002,1898.0,1833.4,0.3589797789985015,0.0
다사61005775,37.61949706524637,127.0594863284876,12244.85,0.0,1129.9,0.1237434812758929,0.0
다사65504500,37.50475602500893,127.11107497736789,10444.535,0.0,2135.6,0.0015679391449027,0.001
다사62004350,37.49109888449262,127.07155355799686,9299.335,0.0,1128.4,0.608249752914435,0.109
다사60756300,37.666805634665806,127.05637220191674,9601.33,13.25,1986.8,0.807277065569301,0.003
다사45254375,37.49251310758774,126.8820655707043,9002.189999999999,0.0,827.5,0.4380108815651942,0.0
다사50755150,37.56267444144545,126.94376194341054,11045.04,0.0,468.1,0.6609157537139329,0.0
다사49005750,37.616657860035325,126.92353079538877,9662.44,0.0,1345.0,0.0792853999374876,0.0
다사43004675,37.519416501475924,126.856382233836,9065.365,0.0,1649.8,0.6794201030541092,0.0
다사48505300,37.57607130907613,126.91818141070027,9764.985,0.0,2324.0,0.258866743415188,0.0
다사52755325,37.57855200145917,126.96629430643635,10265.625,0.0,379.8,0.0,0.196
다사46504025,37.461040019479064,126.8964589751719,9589.795,0.0,1417.1,0.1348543259631377,0.0
다사57254525,37.506665165481905,127.01772121075614,9987.495,40.375,2135.3,0.0,0.0
다사61504900,37.54065184330152,127.06561039438525,10168.97,0.0,1073.1,0.3750773172293405,0.0
다사48255025,37.55127129923394,126.91554398365,10045.01,0.0,897.6,0.3804888474273559,0.0
다사60505300,37.576662875585065,127.05407629691541,8919.619999999999,0.0,1768.6,0.2442718922518278,0.0
다사66254425,37.49802355929817,127.11959473892354,10548.16,0.0,1557.3,1.0,0.0
다사60756325,37.6690589193512,127.05635878936371,9838.35,0.0,1914.6,0.2237139470926921,0.0
다사52254325,37.48839410882295,126.96128060380404,9809.88,196.3333333333333,2488.2,0.4523388494619327,0.046
다사60756150,37.65328590834544,127.05645264586353,9484.455,0.0,0.0,0.4644573593874083,0.0
다사49005150,37.5625794251361,126.92394774903208,10483.465,285.0,1379.9,0.3723844148609334,0.0
다사57505050,37.55399652446759,127.02024674226861,9650.03,186.66666666666663,618.4,0.2855842371663829,0.0
다사49255050,37.55358007686207,126.92684738559738,9733.91,0.0,948.6,0.3244492205851759,0.0
다사60256350,37.671290740828475,127.05067582658894,9754.94,43.7,1101.7,0.3535928913173609,0.157
다사56505175,37.56521653513305,127.00885155785404,8771.435000000001,0.0,493.9,1.0,0.0
다사41754375,37.49229938648696,126.8424748328293,10390.165,0.0,766.1,0.0,0.0
다사64004875,37.53849920531732,127.09392093843061,9094.61,0.0,1693.2,0.7946345265523875,0.014
다사61255500,37.594721198695225,127.06246435320114,9070.195,0.0,1264.4,0.0,0.0
다사48755975,37.63692326184283,126.9205407404893,9280.0,301.4166666666667,294.1,0.0173321349334881,0.0
다사61006150,37.65329653045495,127.0592867371119,9468.185,0.0,2.9,0.6097603052093507,0.0
다사65254575,37.51150676072005,127.10821116246422,11709.895,888.8333333333334,1796.1,0.7038889811050206,0.18
다사58256175,37.655429223614476,127.02809755712613,10226.105,0.0,2042.2,0.1725233349124754,0.181
다사67504275,37.48454800638863,127.13380194163842,9622.585,0.0,1397.3,0.0,0.455
다사61255250,37.572188009732265,127.06259621288831,10005.9,0.0,1965.5,0.2556948083108211,0.869
다사47254125,37.470096258660206,126.90486778051682,9228.17,0.0,1549.3,0.0,0.0
다사67005025,37.55213120330059,127.12781087179485,9920.29,0.0,1262.8,0.3269688161918503,0.0
다사42254975,37.54640904077735,126.84765999219128,8090.15,0.0,2125.1,0.0043564127233664,0.0
다사52505150,37.562766132619615,126.96357622921465,10790.455,0.0,1102.9,0.7894124780591961,0.0
다사56505750,37.61704240633453,127.00851085611087,10357.43,0.0,460.9,0.1666257546158942,0.111
다사50004600,37.51306169168735,126.93564387198845,6703.719999999999,0.0,1111.7,0.202332046510683,0.0
다사59754275,37.48424378893773,127.04614290465092,11894.865,0.0,2063.6,0.7504056829637331,0.122
다사41504800,37.530589069924936,126.8393093668829,10452.68,0.0,2614.4,0.5332339315627257,0.0
다사55255125,37.56065019531591,126.99472835883245,9986.24,0.0,196.8,0.91464746239817,0.0
다사60754450,37.500060163028216,127.0573605963821,10124.35,0.0,1686.7,0.0,0.0
다사45004250,37.48123183617781,126.87933086720072,9445.545,0.0,615.0,0.5523460846889713,0.0
다사45254475,37.50152625319684,126.88199129711063,9982.375,0.0,1483.0,0.1147846092707814,0.0
다사56005150,37.56293953937777,127.0032050620756,10314.47,0.0,413.7,0.9444492929601684,0.0
다사60004475,37.50228141137518,127.0488621770876,9276.17,0.0,1983.3,0.2111683895116645,0.0
다사46005350,37.58043489432776,126.88983373329532,10420.725,0.0,221.0,0.0,0.0
다사49005400,37.585112167188875,126.92377415378763,9267.44,0.0,1221.3,0.4014258123616246,0.0
다사60505675,37.61046256198683,127.05387456612439,9580.47,0.0,1217.2,0.1941384171151146,0.0
다사48755450,37.589604846533554,126.92090779640294,7426.205,0.0,2162.9,0.0003582056296281,0.0
다사50254400,37.49504872040598,126.93860759779042,8715.735,0.0,1922.8,0.0,0.318
다사58504675,37.520242077820164,127.03177938908557,7536.434999999999,0.0,833.3,0.3129930077215779,0.0
다사57754725,37.524714786828085,127.02326359804124,9012.79,0.0,1148.8,0.6070037632355443,0.0
다사48255675,37.60985627296347,126.91508583027255,8860.2,0.0,1479.4,0.2412842827627788,0.0
다사62005025,37.55193920567726,127.07120551663179,9638.795,0.0,1609.6,0.1666930923325089,0.0
다사52254900,37.54022026798618,126.96090793803785,10466.99,78.2,1601.2,0.8965454397567212,0.0
다사58755175,37.565319773952886,127.03432820658021,10384.38,0.0,2272.9,0.473331295551123,0.0
다사48505775,37.61888330287769,126.91784794895463,9469.355,0.0,1553.4,0.0004380940888562,0.0
다사57755125,37.560767940158165,127.02303396808298,9258.065,0.0,2176.5,0.0,0.0
다사47754725,37.524203755714886,126.91009671806059,10285.47,0.0,1392.6,0.3688058375860037,0.0
다사51004350,37.49058210526905,126.94712497424547,8706.115,0.0,2612.3,0.0301883240237379,0.0
다사49755050,37.55360741911087,126.93250789652171,10496.11,0.0,1056.6,0.6526109403829818,0.0
다사59255075,37.556328686955574,127.04004511439078,9700.85,0.0,907.9,0.1313335530865965,0.0
다사66254375,37.493516822291454,127.11961759780743,8859.565,0.0,1543.9,1.0,0.0
다사53754150,37.4726969451744,126.97835715430818,10213.815,0.0,338.8,0.707548302107794,0.086
다사58756025,37.641932053306064,127.03385039028684,9519.38,274.77777777777777,2633.9,0.4081764487030873,0.02
다사61254875,37.53838806387777,127.06279372726162,9969.97,0.0,1003.3,0.0100866203680544,0.0
다사56005750,37.61701867372808,127.00284546962571,8776.845000000001,583.775,392.9,0.3142624971739335,0.029
다사49255725,37.614418404891644,126.92638074727387,10021.9,0.0,1309.3,0.2128135705396352,0.0
다사69505050,37.554470381746434,127.1561033871457,10190.365,0.0,737.7,0.8842443527409892,0.109
다사53505125,37.56056373644009,126.9749145326302,10169.675,0.0,162.9,0.9063116415767618,0.0
다사44005075,37.555529858970246,126.86739345231446,6400.525000000001,0.0,1518.6,0.1186677008864176,0.081
다사54005300,37.576361861613734,126.98046607182052,8430.14,546.7,91.5,0.0,0.062
다사55754525,37.50659465560078,127.00075010303695,9063.355,0.0,1101.2,0.3864275604327941,0.0
다사49754450,37.49952832051706,126.93291742546319,10054.735,0.0,2101.5,0.1024458697409073,0.0
다사64505650,37.608371865456206,127.09920626313439,9301.415,0.0,913.3,0.3904548977043066,0.0
다사47005075,37.55570695130467,126.90135715790754,9680.085,0.0,1142.7,1.0,0.0
다사57504550,37.50893001467687,127.02053532227868,10245.995,0.0,2132.6,0.0945436584351535,0.0
다사60255775,37.61946503351777,127.05098790944895,8853.085,0.0,1648.7,0.0,0.0
다사60755700,37.612726542134894,127.0566936553427,7255.945000000001,0.0,1260.8,0.3293582647295602,0.0
다사56254550,37.50887175967298,127.00639229514336,9571.195,0.0,1190.3,0.1418239279299831,0.0
다사56755500,37.594521230041316,127.01149093599135,9159.16,0.0,2473.3,0.0,0.0
다사58254575,37.511217491384016,127.0290069992339,10395.205,0.0,1050.7,0.0,0.0
다사59005275,37.57434417053889,127.03710317457126,7135.165,11.090909090909092,1485.2,0.7681532205269443,0.026
다사58004650,37.51796617963694,127.02613556016371,10323.13,0.0,1062.5,0.2527771024540927,0.0
다사47755325,37.57828240955476,126.90967032984936,8777.26,0.0,2185.6,0.8501851225998317,0.0
다사51005075,37.55592787792595,126.94664254554586,11577.13,0.0,1540.5,0.5168322858189582,0.0
다사68504925,37.54317009098239,127.14483534734893,10940.925,0.0,1712.1,0.0,0.0
다사57505500,37.59455608681626,127.01998647010835,10370.585,0.0,1298.1,0.5573513140780033,0.0
다사46254875,37.537637417907824,126.8930123898099,9850.185,0.0,489.4,0.9824433642625708,0.0
다사63505075,37.55650632932674,127.0881622663283,10850.095,0.0,1534.7,0.4511694481879224,0.0
다사63254850,37.53621636442455,127.08544415691003,9146.115,0.0,1198.2,0.2647575909022421,0.0
다사68254925,37.54316154538094,127.14200540051696,9730.83,0.0,2104.3,0.5996989700660645,0.0
다사63755425,37.58806280833225,127.0908201397914,10181.895,0.0,2421.1,0.5071558699141132,0.0
다사62255825,37.62405570645341,127.07362465178416,10492.63,0.0,1784.5,0.3861365819752252,0.0
다사60503900,37.4504756577645,127.05482645465392,9514.725,0.0,84.9,0.0895809542576964,0.0
다사66004800,37.53181482433005,127.11659362495973,9734.98,0.0,580.4,0.0028110258206756,0.0
다사54755325,37.578652233548475,126.9889441019602,9379.455,0.0,267.2,0.0,0.496
다사69004375,37.49361289075706,127.15072638654105,8331.77,5.0,2684.6,0.7185263240045144,0.0
다사55505325,37.5786887002281,126.99743780384627,9481.385,0.0,425.6,0.0,0.192
다사39255300,37.57550854974995,126.81343211832707,9499.535,0.0,939.9,0.5635011049222375,0.0
다사55505125,37.56066227515773,126.99755891228774,9232.315,0.0,171.5,1.0,0.0
다사67754675,37.52061066078683,127.1364549013619,9447.57,0.0,129.6,1.0,0.0
다사57504500,37.50442334463246,127.02056414494535,9461.1,40.375,2136.2,0.0133333252990694,0.0
다사59005525,37.59687727224653,127.03696361906806,9154.825,0.0,1683.1,0.2027254956366891,0.0
다사61755250,37.57220885278458,127.0682582495698,9184.035,0.0,1843.0,0.5308509919488974,0.0
다사57754125,37.47063464090272,127.02360727674487,9196.025,0.0,456.5,0.3923361123379752,0.0
다사62254975,37.54744277955407,127.07406141771679,9967.74,0.0,1244.7,0.6475409585498063,0.112
다사67004775,37.52959766934823,127.12792286625522,10638.665,0.0,1834.6,0.0,0.103
다사56005300,37.576459369807964,127.00311525405883,11778.97,0.0,509.2,0.0,0.0
다사59754175,37.47523037473101,127.04619741663542,9447.23,0.0,284.3,1.0,0.0
다사47254425,37.497135870871595,126.90465325967862,6263.835,0.0,1545.9,0.5544268399101449,0.0
다사51754300,37.48611486464705,126.95564134066204,7619.879999999999,0.0,2568.1,0.4545454721562809,0.0
다사64004575,37.51145900050078,127.09406748047928,9591.42,0.0,1372.4,0.7194601028216447,0.0
다사64754525,37.506981142267186,127.1025775801535,12306.13,888.8333333333334,1944.1,0.6661441174370574,0.121
다사59754750,37.52705731721946,127.04588364088922,9493.94,0.0,664.6,0.397846022558824,0.0
다사46005300,37.57592837700158,126.88987050744345,9903.25,0.0,221.0,0.3807231093511423,0.0
다사60505375,37.583422828462666,127.05403597771583,10336.375,45.142857142857146,1504.8,1.0,0.0
다사59504575,37.511273041605,127.04315051513596,10987.89,0.0,1132.4,0.6980380970042759,0.0
다사40755150,37.5620867050722,126.83053930513243,7876.799999999999,0.0,436.9,0.0,0.0
다사61755750,37.617275177800444,127.0679977986383,8976.955,17.6,1586.2,0.0057726288265897,0.0
다사60255400,37.5856654121328,127.05119101139987,8757.21,0.0,1285.6,0.5901281296123204,0.0
다사54504425,37.49752073405902,126.98666927124434,9330.745,230.0,1878.6,0.3215854431723895,0.0
다사68754400,37.49585787178015,127.14788772966627,8934.085,0.0,2723.4,0.0028274874231426,0.0
다사48755800,37.62115049934547,126.92066318787307,9528.255,0.0,1136.4,0.2364335869676618,0.0
다사60254925,37.542852278497186,127.05144778723353,10597.525,0.0,629.0,0.026919996072076,0.0
다사59504450,37.5000063280467,127.0432191674731,9870.845,33.0,2015.4,0.516874232454906,0.0
다사60756075,37.64652603348095,127.05649284767745,8250.335,852.104761904762,365.3,0.0448484249259046,0.0
다사59005500,37.59462396597643,127.03697758161418,9745.95,0.0,1683.1,0.8878199391490366,0.0
다사59254625,37.515768744621475,127.04029416713585,9428.23,0.0,890.1,0.4163592758180042,0.0
다사71005175,37.565785407454165,127.173036445219,10581.225,0.0,888.5,0.0051434529477041,0.0
다사56504325,37.488603537474766,127.0093536079931,10075.815,0.0,667.1,0.4844218637863258,0.0
다사61755150,37.56319554620315,127.06831027017013,9065.27,0.0,1747.2,0.0,0.0
다사67754850,37.53638418282138,127.1363783405248,13148.325,0.0,1732.0,0.677864525352112,0.0
다사40755175,37.564339943340464,126.83051914129975,6433.025000000001,260.0,436.9,0.0,0.56
다사50504600,37.51308858771965,126.94130132999311,10652.34,0.0,1226.6,0.5580863698298179,0.0
다사63755325,37.57904949990568,127.09086947014364,8942.03,0.0,1074.4,0.2906365962128445,0.0
다사68005050,37.55441969801227,127.13912113970443,8348.244999999999,0.0,2063.4,0.8453780184646359,0.0
다사52254575,37.510927277907065,126.96111869248277,9473.835,4.787234042553192,1103.1,0.2163773617782567,0.169
다사68004825,37.53413950355454,127.13921888525826,9312.37,0.0,1551.6,0.997407002956375,0.0
다사51005100,37.55818116740757,126.94662588226878,10186.685,0.0,469.6,0.7204503130594098,0.0
다사57504400,37.49540999414622,127.02062177102505,8927.8,0.0,1368.7,0.3153446744683434,0.0
다사41254925,37.54183946353784,126.836380196801,9171.755,0.0,2537.0,0.1184361908640088,0.0
다사62256200,37.65785520877217,127.07343143444653,9264.835,0.3714285714285714,794.2,0.5523658716265052,0.0
다사52004400,37.49514113706224,126.95840398648548,10431.5,43.0,1874.6,0.3700508435566769,0.0
다사41504825,37.532842324256826,126.83928948978159,7735.950000000001,0.0,2668.3,0.0,0.0
다사46504700,37.521878970761826,126.8959692347311,10303.385,0.0,1762.6,1.0,0.0
다사55754200,37.47730131335013,127.00094504526528,9138.27,0.0,440.8,0.5770588936405051,0.0
다사52005650,37.60780593194729,126.95758809278225,8334.1,289.75,121.7,0.0,0.0
다사68004750,37.52737942317058,127.13925144534426,9802.23,0.0,190.8,0.4925705160702878,0.0
다사52005300,37.576260008167,126.957817001176,12315.615000000002,0.0,1344.4,0.1441086862241158,0.06
다사70255100,37.559001520206394,127.16457432612589,8050.595,0.0,575.8,1.0,0.053
다사59256050,37.64420759875348,127.03950378419268,10855.115,0.0,2670.7,0.3598498750123576,0.0
다사47505050,37.553482242129675,126.90703565839968,9887.5,0.0,1014.5,0.5490277746669793,0.0
다사47003925,37.45205551748125,126.90218422289551,8317.76,0.0,1322.6,0.5484986210706632,0.0
다사62004950,37.54517920115609,127.07124423959354,9867.384999999998,0.0,1286.4,0.0820094414166158,0.0
다사59754475,37.50227057579099,127.0460338078159,10714.75,0.0,2003.4,0.0992264218183692,0.0
다사67004825,37.534104383057695,127.12790047734003,9438.69,0.0,2332.6,0.0,0.0
다사67504200,37.47778787317412,127.13383493151422,9330.46,178.4,1155.3,0.0047781981440113,0.0
다사57005200,37.567493262357054,127.01449839960623,9911.11,0.0,869.8,0.7286694794006429,0.0
다사46754650,37.51738683605859,126.89883443314628,9270.225,16.333333333333332,1125.3,0.5343658440382925,0.0
다사61504525,37.50685170293051,127.06580632476079,9171.7,0.0,1304.7,0.3148428694628092,0.0
다사59754900,37.54057731382597,127.04580165409051,8503.8,0.0,513.1,0.498527317566811,0.0
다사60755450,37.590193439569966,127.05682734083919,9004.97,0.0,1481.6,0.7478793888475792,0.0
다사41755150,37.56215036435236,126.84186141730675,8402.810000000001,0.0,1739.8,0.8184860432237592,0.052
다사66504600,37.513806190177036,127.12234352329021,9090.305,839.5769230769231,1139.1,0.9941632731615018,0.223
다사49505200,37.567113471759,126.92957457532984,9709.365000000002,3.5,728.3,0.3301507166538245,0.0
다사60006225,37.66001349274675,127.0479093950491,8610.66,0.0,1432.5,0.4060605695409374,0.0
다사52004900,37.540207315448086,126.95807817408657,9697.76,0.0,1884.1,0.3688701033742728,0.0
다사64755675,37.610634771057654,127.10202665824856,9592.475,0.0,780.9,0.4054802781307582,0.0
다사49005325,37.57835235369865,126.92382625266345,9035.86,0.0,2327.4,0.9315789439201806,0.0
다사59005550,37.59913057764973,127.03694965496662,9312.36,0.0,1683.1,0.0053880557356677,0.0
다사53005150,37.56279171935226,126.96923747006693,10542.15,0.0,600.3,0.9001597788949464,0.0
다사68754200,37.47783083933426,127.14797232981157,9346.355,568.2727272727273,188.3,0.0,0.0
다사60505750,37.61722247586883,127.0538341795044,8357.46,0.0,1469.0,0.0,0.0
다사46754400,37.49485393595563,126.89901509973633,7543.625,0.0,1439.2,0.8714514913207165,0.0
다사69255025,37.5522087491624,127.15328344902181,8643.224999999999,0.0,1175.6,1.0,0.0
다사61506025,37.642051095187384,127.06502063548382,8745.945,0.0,0.0,0.5925655486184198,0.01
다사60504525,37.5068095726764,127.05449214077976,14286.67,98.45454545454544,1577.3,0.5979922168295299,0.029
다사54505250,37.571880051118654,126.98615932331839,9022.12,0.0,0.0,0.0,0.0
다사61004200,37.477537182730025,127.0603209804071,9004.470000000001,0.0,301.8,0.0029082955725121,0.0
다사49255075,37.55583335956801,126.92683012770846,9586.98,0.0,897.6,0.4946760028094016,0.0
다사66254575,37.511543749565455,127.11952613171844,8493.7,0.0,1752.6,0.6236680705139221,0.0
다사44754375,37.492483388232955,126.87640972559731,8704.185000000001,0.0,1274.5,0.9376165702965392,0.0
다사55754425,37.49758133512546,127.0008101153198,9918.76,0.0,811.5,0.0005861977745068,0.12
다사61253950,37.45501403119294,127.06327952107034,9005.465,9.971428571428572,84.9,0.1962801192966176,0.0
다사51004525,37.50635528965147,126.94700866854063,8926.26,0.0,1942.1,0.6921901890424024,0.0
다사55755350,37.58095402018861,127.00025398036946,7950.345,0.0,654.3,0.0,0.0
다사63004825,37.53395305375871,127.0826270512255,8617.259999999998,0.0,2407.7,0.0368669884050992,0.0
다사59004550,37.508997685532144,127.03750700770104,10099.11,0.0,883.8,0.6459445330888359,0.0
다사56505725,37.6147891171286,127.00852568738671,8043.605,0.0,422.8,0.2197871352765427,0.021
