id,name,athlete_count,effort_count,distance_km,avg_grade,city,state,start_lat,start_lng,end_lat,end_lng,points,route_coords
6471711,여의도공원 산책로 트랙,12017,204423,2.51,0.0,South Korea,,37.524679,126.921424,37.524584,126.921311,e``dF{iteW}@cBu@y@g@gAY]qByDs@iAQe@SmAa@}@m@o@qAeBe@kAKe@_@kAUYiA{@o@cBU[[S]Ka@@[NSPQTG`@@f@PfBLp@b@lAZf@n@r@~@p@v@lAfAvBL^Fd@Jd@Vj@Zd@jAtAX`@~@|AThARn@^h@bAdAVf@d@`Bl@bAn@~@Rf@Td@l@`AVj@X`AR`@v@v@j@`A^rAV`@VPXF`@En@_@VYN[Lc@Dc@COc@aAQs@Ug@_AiBWYYc@Wm@k@{@QQQa@o@_AcAcC,"[(37.52467, 126.92142), (37.52498, 126.92192), (37.52525, 126.92221), (37.52545, 126.92257), (37.52558, 126.92272), (37.52615, 126.92365), (37.52641, 126.92402), (37.5265, 126.92421), (37.5266, 126.9246), (37.52677, 126.92491), (37.527, 126.92515), (37.52741, 126.92566), (37.5276, 126.92604), (37.52766, 126.92623), (37.52782, 126.92661), (37.52793, 126.92674), (37.5283, 126.92704), (37.52854, 126.92754), (37.52865, 126.92768), (37.52879, 126.92778), (37.52894, 126.92784), (37.52911, 126.92783), (37.52925, 126.92775), (37.52935, 126.92766), (37.52944, 126.92755), (37.52948, 126.92738), (37.52947, 126.92718), (37.52938, 126.92666), (37.52931, 126.92641), (37.52913, 126.92602), (37.52899, 126.92582), (37.52875, 126.92556), (37.52843, 126.92531), (37.52815, 126.92492), (37.52779, 126.92432), (37.52772, 126.92416), (37.52768, 126.92397), (37.52762, 126.92378), (37.5275, 126.92356), (37.52736, 126.92337), (37.52698, 126.92294), (37.52685, 126.92277), (37.52653, 126.9223), (37.52642, 126.92193), (37.52632, 126.92169), (37.52616, 126.92148), (37.52582, 126.92113), (37.5257, 126.92093), (37.52551, 126.92044), (37.52528, 126.9201), (37.52504, 126.91978), (37.52494, 126.91958), (37.52483, 126.91939), (37.5246, 126.91906), (37.52448, 126.91884), (37.52435, 126.91851), (37.52425, 126.91834), (37.52397, 126.91806), (37.52375, 126.91773), (37.52359, 126.91731), (37.52347, 126.91714), (37.52335, 126.91705), (37.52322, 126.91701), (37.52305, 126.91704), (37.52281, 126.9172), (37.52269, 126.91733), (37.52261, 126.91747), (37.52254, 126.91765), (37.52251, 126.91783), (37.52253, 126.91791), (37.52271, 126.91824), (37.5228, 126.9185), (37.52291, 126.9187), (37.52323, 126.91923), (37.52335, 126.91936), (37.52348, 126.91954), (37.5236, 126.91977), (37.52382, 126.92007), (37.52391, 126.92016), (37.524, 126.92033), (37.52424, 126.92065), (37.52458, 126.92131)]"
16715116,한강철교 → 한강대교,11464,54546,0.52,-1.9,,,37.523248,126.955949,37.52068,126.960827,gw_dFsa{eWp@aAd@oALU\a@^u@`@yAjAiFR]tA{A^g@Vo@jAyD,"[(37.52324, 126.95594), (37.52299, 126.95627), (37.5228, 126.95667), (37.52273, 126.95678), (37.52258, 126.95695), (37.52242, 126.95722), (37.52225, 126.95767), (37.52187, 126.95884), (37.52177, 126.95899), (37.52134, 126.95945), (37.52118, 126.95965), (37.52106, 126.95989), (37.52068, 126.96082)]"
1980921,서린동 82 4 Climb,11277,28094,0.82,5.0,서울특별시,,37.56847556683939,126.98589750577416,37.56902969445807,126.97867280815446,}qhdFy|`fWHVD`AGtBERU^E~@Ox@Ix@AZRt@?z@c@hAk@jBERCj@Bl@CfACNS`AAX@XTv@BV?RCxAIPCVKRTt@Qb@CVCtA@z@DADWPkBJM,"[(37.56847, 126.98589), (37.56842, 126.98577), (37.56839, 126.98544), (37.56843, 126.98485), (37.56846, 126.98475), (37.56857, 126.98459), (37.5686, 126.98427), (37.56868, 126.98398), (37.56873, 126.98369), (37.56874, 126.98355), (37.56864, 126.98328), (37.56864, 126.98298), (37.56882, 126.98261), (37.56904, 126.98207), (37.56907, 126.98197), (37.56909, 126.98175), (37.56907, 126.98152), (37.56909, 126.98116), (37.56911, 126.98108), (37.56921, 126.98075), (37.56922, 126.98062), (37.56921, 126.98049), (37.5691, 126.98021), (37.56908, 126.98009), (37.56908, 126.97999), (37.5691, 126.97954), (37.56915, 126.97945), (37.56917, 126.97933), (37.56923, 126.97923), (37.56912, 126.97896), (37.56921, 126.97878), (37.56923, 126.97866), (37.56925, 126.97823), (37.56924, 126.97793), (37.56921, 126.97794), (37.56918, 126.97806), (37.56909, 126.9786), (37.56903, 126.97867)]"
16086791,탄합~CU스프린트,11143,55402,1.9,0.2,Seoul,,37.519188,127.06791,37.518749,127.087809,{}~cFm}pfWwANkADSKSYCq@Fq@PkAVcCn@eHP_DNkBr@kGXqD^oDr@mI\}Cj@qHVyFAq@HuIGeFWcHgA{N,"[(37.51918, 127.06791), (37.51962, 127.06783), (37.52, 127.0678), (37.5201, 127.06786), (37.5202, 127.06799), (37.52022, 127.06824), (37.52018, 127.06849), (37.52009, 127.06887), (37.51997, 127.06953), (37.51973, 127.071), (37.51964, 127.0718), (37.51956, 127.07234), (37.5193, 127.07368), (37.51917, 127.07457), (37.51901, 127.07545), (37.51875, 127.07712), (37.5186, 127.07791), (37.51838, 127.07944), (37.51826, 127.08069), (37.51827, 127.08094), (37.51822, 127.08265), (37.51826, 127.0838), (37.51838, 127.08526), (37.51874, 127.0878)]"
11845328,Yangyeonggyo - Yanghwagyo,11082,61347,1.04,-0.2,Seoul,,37.540206,126.888174,37.547724,126.881704,gacdFazmeWGLMJ_A`@a@^e@v@i@hAGH[Fo@RiCfAs@`@SBc@NgAh@c@Lm@Xg@`@m@ZSR[NyAzAYb@m@f@i@p@s@r@]PyA~@s@Xq@h@}@z@QJ}@pAYt@g@bB,"[(37.5402, 126.88817), (37.54024, 126.8881), (37.54031, 126.88804), (37.54063, 126.88787), (37.5408, 126.88771), (37.54099, 126.88743), (37.5412, 126.88706), (37.54124, 126.88701), (37.54138, 126.88697), (37.54162, 126.88687), (37.54231, 126.88651), (37.54257, 126.88634), (37.54267, 126.88632), (37.54285, 126.88624), (37.54321, 126.88603), (37.54339, 126.88596), (37.54362, 126.88583), (37.54382, 126.88566), (37.54405, 126.88552), (37.54415, 126.88542), (37.54429, 126.88534), (37.54474, 126.88488), (37.54487, 126.8847), (37.5451, 126.8845), (37.54531, 126.88425), (37.54557, 126.88399), (37.54572, 126.8839), (37.54617, 126.88358), (37.54643, 126.88345), (37.54668, 126.88324), (37.54699, 126.88294), (37.54708, 126.88288), (37.54739, 126.88247), (37.54752, 126.8822), (37.54772, 126.8817)]"
14710004,SLakeCircle Start East,10664,168025,2.65,0.0,Seoul,,37.513088,127.106923,37.512999,127.107182,ww}cFgqxfW?XDXd@fBlBbE`@j@Xf@d@nAH`@@n@L\@J?JEb@@JJZb@v@j@`@NBLA\@n@W`@]f@WLCHBHF@DD?FKFH\fDn@i@G?IRIHs@Z_@ZCFKb@AXNrATp@P|ARfA`@dA\vAVf@Np@^l@JJTn@z@bAZJl@Vf@CXFZArAHb@MJIHKTs@Lo@Bq@IuBQyAc@eBy@aCU}@m@yAMg@M[a@i@a@{@QKUYm@i@G?y@Ri@^OFO?KIG@MFe@eAMUKIAGJ_@HQp@e@X]Fk@?ME]I[Yu@WYUe@IY_@o@[o@KMOKy@cAg@w@_@e@OY{@cAWQUSqAm@iABYDm@VUV,"[(37.51308, 127.10692), (37.51308, 127.10679), (37.51305, 127.10666), (37.51286, 127.10614), (37.51231, 127.10516), (37.51214, 127.10494), (37.51201, 127.10474), (37.51182, 127.10434), (37.51177, 127.10417), (37.51176, 127.10393), (37.51169, 127.10378), (37.51168, 127.10372), (37.51168, 127.10366), (37.51171, 127.10348), (37.5117, 127.10342), (37.51164, 127.10328), (37.51146, 127.103), (37.51124, 127.10283), (37.51116, 127.10281), (37.51109, 127.10282), (37.51094, 127.10281), (37.5107, 127.10293), (37.51053, 127.10308), (37.51033, 127.1032), (37.51026, 127.10322), (37.51021, 127.1032), (37.51016, 127.10316), (37.51015, 127.10313), (37.51012, 127.10313), (37.51008, 127.10319), (37.51004, 127.10314), (37.50989, 127.1023), (37.50965, 127.10251), (37.50969, 127.10251), (37.50974, 127.10241), (37.50979, 127.10236), (37.51005, 127.10222), (37.51021, 127.10208), (37.51023, 127.10204), (37.51029, 127.10186), (37.5103, 127.10173), (37.51022, 127.10131), (37.51011, 127.10106), (37.51002, 127.10059), (37.50992, 127.10023), (37.50975, 127.09988), (37.5096, 127.09944), (37.50948, 127.09924), (37.5094, 127.09899), (37.50924, 127.09876), (37.50918, 127.0987), (37.50907, 127.09846), (37.50877, 127.09812), (37.50863, 127.09806), (37.5084, 127.09794), (37.5082, 127.09796), (37.50807, 127.09792), (37.50793, 127.09793), (37.50751, 127.09788), (37.50733, 127.09795), (37.50727, 127.098), (37.50722, 127.09806), (37.50711, 127.09832), (37.50704, 127.09856), (37.50702, 127.09881), (37.50707, 127.0994), (37.50716, 127.09985), (37.50734, 127.10036), (37.50763, 127.10101), (37.50774, 127.10132), (37.50797, 127.10177), (37.50804, 127.10197), (37.50811, 127.10211), (37.50828, 127.10232), (37.50845, 127.10262), (37.50854, 127.10268), (37.50865, 127.10281), (37.50888, 127.10302), (37.50892, 127.10302), (37.50921, 127.10292), (37.50942, 127.10276), (37.5095, 127.10272), (37.50958, 127.10272), (37.50964, 127.10277), (37.50968, 127.10276), (37.50975, 127.10272), (37.50994, 127.10307), (37.51001, 127.10318), (37.51007, 127.10323), (37.51008, 127.10327), (37.51002, 127.10343), (37.50997, 127.10352), (37.50972, 127.10371), (37.50959, 127.10386), (37.50955, 127.10408), (37.50955, 127.10415), (37.50958, 127.1043), (37.50963, 127.10444), (37.50976, 127.10471), (37.50988, 127.10484), (37.50999, 127.10503), (37.51004, 127.10516), (37.5102, 127.1054), (37.51034, 127.10564), (37.5104, 127.10571), (37.51048, 127.10577), (37.51077, 127.10611), (37.51097, 127.10639), (37.51113, 127.10658), (37.51121, 127.10671), (37.51151, 127.10705), (37.51163, 127.10714), (37.51174, 127.10724), (37.51215, 127.10747), (37.51252, 127.10745), (37.51265, 127.10742), (37.51288, 127.1073), (37.51299, 127.10718)]"
6884991,석촌호수 런닝코스,10544,166342,2.53,-0.0,South Korea,,37.507053,127.098628,37.507086,127.09861,ar|cFk}vfWCY@k@Cw@E_@Ow@Y{@GGGc@YeAOSOKGMOSKs@Ai@G_@KSOQ_@eA_@w@g@u@Wq@WKMKI?QLw@`@O@WIMKa@g@[sAHMGh@GKBODIl@q@H_@Ee@Qu@SUMg@[a@Qe@W[Si@U[KKk@{@USS]o@u@Yk@k@c@SYECMAe@e@}@]_@CSEUBo@TSPGNGb@?b@`@rAf@nAdCxEXhAHl@f@fBHb@d@lARTNLj@PF?^UVUBGCIv@DZRZb@AFL`AHAB@DB?J{@nAI`@Ej@@PFPJNBC@TGt@Pb@CZTl@^`@Nz@Zv@Df@nAnCRTJF\f@b@h@~@h@j@NL@`@@b@Ab@?f@SRSP[FSAOLe@,"[(37.50705, 127.09862), (37.50707, 127.09875), (37.50706, 127.09897), (37.50708, 127.09925), (37.50711, 127.09941), (37.50719, 127.09969), (37.50732, 127.09999), (37.50736, 127.10003), (37.5074, 127.10021), (37.50753, 127.10056), (37.50761, 127.10066), (37.50769, 127.10072), (37.50773, 127.10079), (37.50781, 127.10089), (37.50787, 127.10115), (37.50788, 127.10136), (37.50792, 127.10152), (37.50798, 127.10162), (37.50806, 127.10171), (37.50822, 127.10206), (37.50838, 127.10234), (37.50858, 127.10261), (37.5087, 127.10286), (37.50882, 127.10292), (37.50889, 127.10298), (37.50894, 127.10298), (37.50903, 127.10291), (37.50931, 127.10274), (37.50939, 127.10273), (37.50951, 127.10278), (37.50958, 127.10284), (37.50975, 127.10304), (37.50989, 127.10346), (37.50984, 127.10353), (37.50988, 127.10332), (37.50992, 127.10338), (37.5099, 127.10346), (37.50987, 127.10351), (37.50964, 127.10376), (37.50959, 127.10392), (37.50962, 127.10411), (37.50971, 127.10438), (37.50981, 127.10449), (37.50988, 127.10469), (37.51002, 127.10486), (37.51011, 127.10505), (37.51023, 127.10519), (37.51033, 127.1054), (37.51044, 127.10554), (37.5105, 127.1056), (37.51072, 127.1059), (37.51083, 127.106), (37.51093, 127.10615), (37.51117, 127.10642), (37.5113, 127.10664), (37.51152, 127.10682), (37.51162, 127.10695), (37.51165, 127.10697), (37.51172, 127.10698), (37.51191, 127.10717), (37.51222, 127.10732), (37.51238, 127.10734), (37.51248, 127.10737), (37.51259, 127.10735), (37.51283, 127.10724), (37.51293, 127.10715), (37.51297, 127.10707), (37.51301, 127.10689), (37.51301, 127.10671), (37.51284, 127.10629), (37.51264, 127.10589), (37.51197, 127.1048), (37.51184, 127.10443), (37.51179, 127.1042), (37.51159, 127.10368), (37.51154, 127.1035), (37.51135, 127.10311), (37.51125, 127.103), (37.51117, 127.10293), (37.51095, 127.10284), (37.51091, 127.10284), (37.51075, 127.10295), (37.51063, 127.10306), (37.51061, 127.1031), (37.51063, 127.10315), (37.51035, 127.10312), (37.51021, 127.10302), (37.51007, 127.10284), (37.51008, 127.1028), (37.51001, 127.10247), (37.50996, 127.10248), (37.50994, 127.10247), (37.50991, 127.10245), (37.50991, 127.10239), (37.51021, 127.10199), (37.51026, 127.10182), (37.51029, 127.1016), (37.51028, 127.10151), (37.51024, 127.10142), (37.51018, 127.10134), (37.51016, 127.10136), (37.51015, 127.10125), (37.51019, 127.10098), (37.5101, 127.1008), (37.51012, 127.10066), (37.51001, 127.10043), (37.50985, 127.10026), (37.50977, 127.09996), (37.50963, 127.09968), (37.5096, 127.09948), (37.5092, 127.09876), (37.5091, 127.09865), (37.50904, 127.09861), (37.50889, 127.09841), (37.50871, 127.0982), (37.50839, 127.09799), (37.50817, 127.09791), (37.5081, 127.0979), (37.50793, 127.09789), (37.50775, 127.0979), (37.50757, 127.0979), (37.50737, 127.098), (37.50727, 127.0981), (37.50718, 127.09824), (37.50714, 127.09834), (37.50715, 127.09842), (37.50708, 127.09861)]"
9536331,tree alley ,10457,30680,0.36,4.8,Seoul,,37.548822,126.992996,37.551268,126.990714,cwddFeibfWMFU@YNm@HQJMN[p@}@lAQ`@Gf@ILQDMf@[d@WJq@`@]\o@HID,"[(37.54882, 126.99299), (37.54889, 126.99295), (37.549, 126.99294), (37.54913, 126.99286), (37.54936, 126.99281), (37.54945, 126.99275), (37.54952, 126.99267), (37.54966, 126.99242), (37.54997, 126.99203), (37.55006, 126.99186), (37.5501, 126.99166), (37.55015, 126.99159), (37.55024, 126.99156), (37.55031, 126.99136), (37.55045, 126.99117), (37.55057, 126.99111), (37.55082, 126.99094), (37.55097, 126.99079), (37.55121, 126.99074), (37.55126, 126.99071)]"
26829624,만남의광장 에서 족구장까지 업힐 JS1,10027,126731,0.59,2.7,Songpa-gu,Seoul,37.517979,127.117077,37.51804,127.122705,iv~cFupzfW|@o@Xe@l@oAh@aBTy@d@}@Js@Hu@_@_DYgAkAwBi@gASo@_@m@Qg@YmA,"[(37.51797, 127.11707), (37.51766, 127.11731), (37.51753, 127.1175), (37.5173, 127.1179), (37.51709, 127.11839), (37.51698, 127.11868), (37.51679, 127.11899), (37.51673, 127.11925), (37.51668, 127.11952), (37.51684, 127.12032), (37.51697, 127.12068), (37.51735, 127.12128), (37.51756, 127.12164), (37.51766, 127.12188), (37.51782, 127.12211), (37.51791, 127.12231), (37.51804, 127.1227)]"
10499895,Foot Bridge,9962,50041,1.62,0.1,Seoul,,37.541148,127.031591,37.543689,127.024437,cgcdFmzifWK~@Cx@SjBCbAG^IlAGVB|BAd@KlAKb@INk@^I@[B_@M[U[u@Qi@OQYe@UQOSs@oBQWq@qAMi@i@q@s@uAMKm@qASMQUECE@KDIJ_@XAFUL_@t@EAUV_@LcAp@KLIPKdAH\BZNt@L\BP\x@Hb@Tf@Jb@Pd@Jz@R|@Td@P~@`@zAd@jA@XJ^L|@b@vARb@`@f@\Xb@j@,"[(37.54114, 127.03159), (37.5412, 127.03127), (37.54122, 127.03098), (37.54132, 127.03044), (37.54134, 127.0301), (37.54138, 127.02994), (37.54143, 127.02955), (37.54147, 127.02943), (37.54145, 127.0288), (37.54146, 127.02861), (37.54152, 127.02822), (37.54158, 127.02804), (37.54163, 127.02796), (37.54185, 127.0278), (37.5419, 127.02779), (37.54204, 127.02777), (37.5422, 127.02784), (37.54234, 127.02795), (37.54248, 127.02822), (37.54257, 127.02843), (37.54265, 127.02852), (37.54278, 127.02871), (37.54289, 127.0288), (37.54297, 127.0289), (37.54323, 127.02946), (37.54332, 127.02958), (37.54357, 127.02999), (37.54364, 127.0302), (37.54385, 127.03045), (37.54411, 127.03088), (37.54418, 127.03094), (37.54441, 127.03135), (37.54451, 127.03142), (37.5446, 127.03153), (37.54463, 127.03155), (37.54466, 127.03154), (37.54472, 127.03151), (37.54477, 127.03145), (37.54493, 127.03132), (37.54494, 127.03128), (37.54505, 127.03121), (37.54521, 127.03094), (37.54524, 127.03095), (37.54535, 127.03083), (37.54551, 127.03076), (37.54585, 127.03051), (37.54591, 127.03044), (37.54596, 127.03035), (37.54602, 127.03), (37.54597, 127.02985), (37.54595, 127.02971), (37.54587, 127.02944), (37.5458, 127.02929), (37.54578, 127.0292), (37.54563, 127.02891), (37.54558, 127.02873), (37.54547, 127.02853), (37.54541, 127.02835), (37.54532, 127.02816), (37.54526, 127.02786), (37.54516, 127.02755), (37.54505, 127.02736), (37.54496, 127.02704), (37.54479, 127.02658), (37.5446, 127.0262), (37.54459, 127.02607), (37.54453, 127.02591), (37.54446, 127.0256), (37.54428, 127.02516), (37.54418, 127.02498), (37.54401, 127.02478), (37.54386, 127.02465), (37.54368, 127.02443)]"
17049177,Hapjeong to Seongsan Bridge ,9324,37132,1.57,-0.1,Seoul,,37.546505,126.906936,37.555672,126.893805,shddFioqeW[`@[Zs@hAw@~@_@rASh@k@~@e@h@a@VWV]`@m@jAYb@[^UHY^Mj@Wd@Oh@a@d@Qj@_@^gBbAMZGl@Kj@YfAUh@gBvCmAdBmDrFi@dAcAzB[`@_@XeA|AmI`Nm@z@,"[(37.5465, 126.90693), (37.54664, 126.90676), (37.54678, 126.90662), (37.54704, 126.90625), (37.54732, 126.90593), (37.54748, 126.90551), (37.54758, 126.9053), (37.5478, 126.90498), (37.54799, 126.90477), (37.54816, 126.90465), (37.54828, 126.90453), (37.54843, 126.90436), (37.54866, 126.90398), (37.54879, 126.9038), (37.54893, 126.90364), (37.54904, 126.90359), (37.54917, 126.90343), (37.54924, 126.90321), (37.54936, 126.90302), (37.54944, 126.90281), (37.54961, 126.90262), (37.5497, 126.9024), (37.54986, 126.90224), (37.55038, 126.9019), (37.55045, 126.90176), (37.55049, 126.90153), (37.55055, 126.90131), (37.55068, 126.90095), (37.55079, 126.90074), (37.55131, 126.89998), (37.5517, 126.89947), (37.55257, 126.89825), (37.55278, 126.8979), (37.55312, 126.89728), (37.55326, 126.89711), (37.55342, 126.89698), (37.55377, 126.89651), (37.55544, 126.8941), (37.55567, 126.8938)]"
9197737,Orange Bridge to bike bridge,9216,41340,1.08,0.0,Seoul,,37.556047,126.89345,37.549783,126.902396,gdfdFa{neWVGRONUf@cAnC_E`CwDhCqE`@k@Zm@`AuApAwB\q@z@cATc@NSdBqCdBgCTa@Ne@Bc@?kAD[LWf@a@^OVUf@[,"[(37.55604, 126.89345), (37.55592, 126.89349), (37.55582, 126.89357), (37.55574, 126.89368), (37.55554, 126.89402), (37.55482, 126.89498), (37.55417, 126.8959), (37.55348, 126.89695), (37.55331, 126.89717), (37.55317, 126.8974), (37.55284, 126.89783), (37.55243, 126.89843), (37.55228, 126.89868), (37.55198, 126.89902), (37.55187, 126.8992), (37.55179, 126.8993), (37.55128, 126.90003), (37.55077, 126.90071), (37.55066, 126.90088), (37.55058, 126.90107), (37.55056, 126.90125), (37.55056, 126.90163), (37.55053, 126.90177), (37.55046, 126.90189), (37.55026, 126.90206), (37.5501, 126.90214), (37.54998, 126.90225), (37.54978, 126.90239)]"
8584198,여의도공원 Conrad Entry,9054,87286,2.66,0.0,Seoul,,37.526845,126.925087,37.526544,126.92444,wm`dFw`ueWkAaAZIAKu@iASi@Wc@Gs@Oi@w@kAa@]_@_@uA_BFs@]Yg@@e@NwAv@U^Uf@_@`@@r@jBbANj@Zb@HbAnB^`@\r@|@~AtCNh@h@xAn@hASn@JZ^\Tf@|@jAHt@Nb@l@pAbAZb@~Bb@tAVb@v@~@Zd@Rj@Z^`@Vl@rAb@tAVd@x@dAXf@h@nAb@Vb@Ld@E|@cANm@@m@Ek@Uk@m@sA[a@sC{E[]q@mAUc@Ok@Ug@w@cAi@mAaCuDk@sAk@kAs@iASa@Oo@,"[(37.52684, 126.92508), (37.52722, 126.92541), (37.52708, 126.92546), (37.52709, 126.92552), (37.52736, 126.92589), (37.52746, 126.9261), (37.52758, 126.92628), (37.52762, 126.92654), (37.5277, 126.92675), (37.52798, 126.92713), (37.52815, 126.92728), (37.52831, 126.92744), (37.52874, 126.92792), (37.5287, 126.92818), (37.52885, 126.92831), (37.52905, 126.9283), (37.52924, 126.92822), (37.52968, 126.92794), (37.52979, 126.92778), (37.5299, 126.92758), (37.53006, 126.92741), (37.53005, 126.92715), (37.52951, 126.92681), (37.52943, 126.92659), (37.52929, 126.92641), (37.52924, 126.92607), (37.52868, 126.92591), (37.52851, 126.92576), (37.52825, 126.92545), (37.52777, 126.9247), (37.52769, 126.92449), (37.52748, 126.92404), (37.52724, 126.92367), (37.52734, 126.92343), (37.52728, 126.92329), (37.52712, 126.92314), (37.52701, 126.92294), (37.5267, 126.92256), (37.52665, 126.92229), (37.52657, 126.92211), (37.52634, 126.9217), (37.526, 126.92156), (37.52582, 126.92092), (37.52564, 126.92049), (37.52552, 126.92031), (37.52524, 126.91999), (37.5251, 126.9198), (37.525, 126.91958), (37.52486, 126.91942), (37.52469, 126.9193), (37.52446, 126.91888), (37.52428, 126.91845), (37.52416, 126.91826), (37.52387, 126.91791), (37.52374, 126.91771), (37.52353, 126.91731), (37.52335, 126.91719), (37.52317, 126.91712), (37.52298, 126.91715), (37.52267, 126.91749), (37.52259, 126.91772), (37.52258, 126.91795), (37.52261, 126.91817), (37.52272, 126.91839), (37.52295, 126.91881), (37.52309, 126.91898), (37.52383, 126.92008), (37.52397, 126.92023), (37.52422, 126.92062), (37.52433, 126.9208), (37.52441, 126.92102), (37.52452, 126.92122), (37.5248, 126.92156), (37.52501, 126.92195), (37.52566, 126.92286), (37.52588, 126.92328), (37.5261, 126.92366), (37.52636, 126.92403), (37.52646, 126.9242), (37.52654, 126.92444)]"
7440088,[휴레] 남산업힐(약수터->버스정류장),8749,25452,1.77,5.4,,,37.550442,126.998881,37.550763,126.991291,gaedF_ncfWt@FZZ`@RhAc@hAWxEmA`@Gf@ApBP`@Z\`@b@JjAFd@LZ\Vb@\\~@l@v@bAjAfBx@`ANj@Cb@Ub@a@ViA\a@TSf@Q~AaAjDEr@W`@e@PY`@Il@Sj@c@RiAFc@Kc@Uc@Qe@IiATc@PiAXiARc@Ke@Aa@N_@XyA|AYd@k@tAWb@aAt@,"[(37.55044, 126.99888), (37.55017, 126.99884), (37.55003, 126.9987), (37.54986, 126.9986), (37.54949, 126.99878), (37.54912, 126.9989), (37.54803, 126.99929), (37.54786, 126.99933), (37.54766, 126.99934), (37.54709, 126.99925), (37.54692, 126.99911), (37.54677, 126.99894), (37.54659, 126.99888), (37.54621, 126.99884), (37.54602, 126.99877), (37.54588, 126.99862), (37.54576, 126.99844), (37.54561, 126.99829), (37.54529, 126.99806), (37.54501, 126.99772), (37.54463, 126.9972), (37.54434, 126.99687), (37.54426, 126.99665), (37.54428, 126.99647), (37.54439, 126.99629), (37.54456, 126.99617), (37.54493, 126.99602), (37.5451, 126.99591), (37.5452, 126.99571), (37.54529, 126.99523), (37.54562, 126.99437), (37.54565, 126.99411), (37.54577, 126.99394), (37.54596, 126.99385), (37.54609, 126.99368), (37.54614, 126.99345), (37.54624, 126.99323), (37.54642, 126.99313), (37.54679, 126.99309), (37.54697, 126.99315), (37.54715, 126.99326), (37.54733, 126.99335), (37.54752, 126.9934), (37.54789, 126.99329), (37.54807, 126.9932), (37.54844, 126.99307), (37.54881, 126.99297), (37.54899, 126.99303), (37.54918, 126.99304), (37.54935, 126.99296), (37.54951, 126.99283), (37.54996, 126.99236), (37.55009, 126.99217), (37.55031, 126.99174), (37.55043, 126.99156), (37.55076, 126.99129)]"
10916130,"Gayang Bridge (north to south, run on east side)",8073,11075,0.78,1.2,Seoul,,37.57303,126.863956,37.567001,126.859541,mnidFubieWh@d@tMzI^RzEfDdFdDpAr@`CxA,"[(37.57303, 126.86395), (37.57282, 126.86376), (37.57047, 126.86202), (37.57031, 126.86192), (37.56921, 126.86108), (37.56806, 126.86025), (37.56765, 126.85999), (37.567, 126.85954)]"
13794817,잠실대교>청담대교,8012,25763,2.02,-0.2,Seoul,,37.527847,127.088528,37.529363,127.06644,_t`dFg~tfWn@zAFd@R`@F`@H^j@`BFj@Bt@J~A@`AVzIAhBHpECNAhAFlEFhAG~B?vAKhDQ`C?^OpA?l@GtAOvAMp@E|@UdCAd@SrA]`DWjBOzBC~@OlBy@|FQ~@Gl@WxAKjAIVOt@]fAWvAYr@OfAc@rB,"[(37.52784, 127.08852), (37.5276, 127.08806), (37.52756, 127.08787), (37.52746, 127.0877), (37.52742, 127.08753), (37.52737, 127.08737), (37.52715, 127.08688), (37.52711, 127.08666), (37.52709, 127.08639), (37.52703, 127.08591), (37.52702, 127.08558), (37.5269, 127.08384), (37.52691, 127.08331), (37.52686, 127.08226), (37.52688, 127.08218), (37.52689, 127.08181), (37.52685, 127.08078), (37.52681, 127.08041), (37.52685, 127.07977), (37.52685, 127.07933), (37.52691, 127.07848), (37.527, 127.07783), (37.527, 127.07767), (37.52708, 127.07726), (37.52708, 127.07703), (37.52712, 127.0766), (37.5272, 127.07616), (37.52727, 127.07591), (37.5273, 127.0756), (37.52741, 127.07493), (37.52742, 127.07474), (37.52752, 127.07432), (37.52767, 127.07351), (37.52779, 127.07297), (37.52787, 127.07235), (37.52789, 127.07203), (37.52797, 127.07148), (37.52826, 127.07021), (37.52835, 127.06989), (37.52839, 127.06966), (37.52851, 127.06921), (37.52857, 127.06883), (37.52862, 127.06871), (37.5287, 127.06844), (37.52885, 127.06808), (37.52897, 127.06764), (37.5291, 127.06738), (37.52918, 127.06702), (37.52936, 127.06644)]"
11338494,"Gayang Dae Gyo south to north (가양대교, 남>북)",7782,9869,0.8,-1.1,Seoul,,37.567105,126.859624,37.573266,126.864233,kihdFsgheWaBiA_DmBoGkEgG{DaDaCwB}Ai@[qB}A,"[(37.5671, 126.85962), (37.56759, 126.85999), (37.56839, 126.86054), (37.56975, 126.86156), (37.57107, 126.8625), (37.57188, 126.86315), (37.57248, 126.86362), (37.57269, 126.86376), (37.57326, 126.86423)]"
